0.4220962352941178,
0.9990043921568664,0.9976188235294107,0.08090588235294117,
0.9999293333333308,1.0,0.9999914117647053,0.9937764705882355,0.999587058823529,0.9850588235294122,0.9852941176470588,0.9852941176470589,0.8932917647058827,
0.9994352941176462,0.9997835294117663,0.9992800000000001,0.99998588235294,0.9998329411764706,0.9997082352941176,0.9997082352941176,0.9997082352941176,0.9997082352941176,0.9996658823529412,0.9924423529411767,0.9999576470588235,0.9852941176470589,0.985294117647059,0.9762564705882354,0.30157647058823533,
0.9999999999999981,0.9998901960784294,0.9929270588235298,0.9930000000000002,0.9930000000000002,0.9856235294117647,0.9927011764705884,0.9999529411764707,0.9999529411764707,0.9853411764705884,0.9856235294117647,0.9856235294117647,0.9998117647058825,0.9995247058823531,0.9994823529411767,0.9998117647058825,0.9856235294117647,0.9743764705882353,0.9707058823529414,0.9854352941176473,0.9856235294117647,0.9707764705882355,0.9852470588235294,0.9852941176470589,0.9544470588235294,0.8823529411764706,0.7352941176470589,
0.9999372549019595,0.9997019607843135,0.9997035294117645,0.9999647058823529,0.9999764705882352,0.9999529411764705,0.9999764705882352,0.9999952941176471,0.9705882352941178,0.9853411764705884,0.9854352941176475,0.9999764705882352,0.9852941176470589,0.9705882352941178,0.970588235294118,0.9999529411764707,0.9999529411764707,0.970635294117647,0.9928705882352942,0.9852941176470589,0.985058823529412,0.9850588235294119,0.9995764705882355,0.9994823529411767,0.9996235294117648,0.9996235294117648,0.9998588235294118,0.9999529411764707,0.9779294117647059,0.9705882352941178,0.9999529411764707,0.9997176470588236,0.9999529411764705,0.9852941176470589,0.970635294117647,0.9854352941176473,0.9705882352941178,0.9999529411764707,0.8823529411764706,0.8823529411764706,0.23524705882352942,
0.999990588235293,1.0,0.9997176470588224,0.9999764705882352,0.9999999999999993,0.9996235294117648,0.997574117647059,0.9994823529411767,0.9998117647058825,0.9926117647058826,0.9705882352941178,0.9924941176470592,0.970635294117647,0.9999764705882356,0.9705882352941178,0.9705882352941178,0.9852705882352941,0.9999529411764707,0.9851529411764707,0.14705882352941177,
0.9980591372549,0.9999913725490196,0.9999858823529412,0.9999858823529412,0.9926470588235294,0.9869058823529411,0.9869058823529411,0.9869058823529411,0.9851294117647065,0.9866000000000001,0.9926329411764707,0.9926329411764707,0.9855294117647058,0.9999529411764707,0.999623529411765,0.9996235294117648,0.984823529411765,0.9999058823529412,0.9780470588235294,0.9999529411764705,0.9999529411764705,0.9927294117647061,0.9926117647058825,0.9999529411764707,0.9999529411764705,0.985435294117647,0.9854117647058825,0.9191035294117648,0.14705882352941177,
0.9998901960784324,0.9952862745098043,0.999623529411764,0.9999623529411765,0.9999999999999999,0.9999952941176474,0.9997647058823531,0.9925576470588234,0.9998823529411763,0.9999952941176471,0.9925764705882355,0.9926141176470586,0.9852941176470589,0.9853176470588235,0.9271058823529413,0.8098823529411765,0.23524705882352942,
0.9945406274509789,0.9949254901960782,0.9924588235294116,0.9924588235294116,0.9924588235294116,0.9998117647058824,0.9850823529411764,0.9850823529411764,0.9850823529411764,0.9850823529411764,0.9850823529411764,0.9853176470588235,0.9851999999999997,0.9925411764705884,0.9926329411764707,0.9926329411764707,0.9926329411764707,0.9705882352941179,0.9705882352941178,0.985435294117647,0.9815529411764707,0.9849647058823531,0.9849647058823531,0.9997176470588236,0.9998117647058824,0.9850823529411764,0.9706588235294117,0.978,0.9998117647058824,0.9999529411764707,0.9900235294117647,0.9780000000000001,0.9999529411764707,0.9852941176470589,0.9852000000000001,0.9854588235294118,0.9708705882352942,0.9998117647058824,0.9998117647058824,0.9959294117647063,0.294,
0.9995648627450958,0.9999681568627447,0.9929702352941172,0.9999976470588235,0.9999764705882352,0.9852941176470589,0.9780000000000001,0.9926329411764707,0.9926329411764709,0.9926329411764707,0.9926329411764707,0.9999529411764707,0.985435294117647,0.9850823529411765,0.9849647058823531,0.9997176470588236,0.9928705882352942,0.9999505882352943,0.9900235294117647,0.9972917647058824,1.0,0.9779035294117647,0.9705882352941178,0.9705882352941178,0.9999764705882354,0.979270588235294,0.9852000000000001,0.9705882352941178,0.9705882352941178,1.0,0.9924705882352944,0.9996000000000003,0.3528,
0.9950980392156861,1.0,0.9926470588235294,0.99634,0.9999764705882352,0.9998117647058823,0.9998117647058823,0.9998117647058823,0.9852000000000003,0.9780000000000004,0.9926329411764706,0.9853411764705884,0.9852470588235296,0.9999529411764707,0.9997411764705882,0.9998588235294119,0.9999764705882352,0.9853411764705884,0.9705882352941178,0.9999529411764707,0.9999764705882354,0.9999764705882354,0.9999764705882352,0.999858823529412,0.9996000000000003,0.9999764705882354,0.9999764705882352,0.9851764705882357,0.9812941176470589,0.23524705882352942,
0.9999764705882342,0.9999968627450982,0.9926470588235294,0.992823529411765,0.9997882352941171,0.9988705882352942,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.970635294117647,0.9849882352941178,0.9999058823529414,0.9985176470588237,1.0,0.9839058823529413,0.9999529411764707,0.9853647058823529,0.9848941176470591,0.9853882352941177,0.8808705882352942,
0.9999160784313721,0.9999654901960785,0.9999999999999999,0.9999952941176471,0.9997176470588228,1.0,0.9896990588235293,0.9999905882352941,0.9854305882352941,0.9996658823529412,0.9852235294117648,0.9852000000000002,0.9852941176470589,0.9850823529411765,0.9852941176470589,0.9926329411764707,0.9853411764705884,0.9999529411764707,0.999788235294118,0.9996000000000003,0.9998117647058825,0.9999529411764705,0.9974023529411765,0.19112941176470588,
0.9999999999999988,0.9996392156862746,0.9969643529411771,0.9998799999999997,0.9999999999999996,0.9999905882352941,0.9999905882352941,0.9705882352941178,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9853411764705884,0.985435294117647,0.9999529411764707,0.9999529411764707,0.9852941176470589,0.9852000000000001,0.9998588235294119,0.9853647058823529,0.9999529411764707,0.9998588235294119,0.9999529411764707,0.9999294117647061,0.970635294117647,0.9999058823529413,0.985129411764706,0.9412235294117648,0.8970117647058824,
0.9999819607843133,0.99847325490196,0.9999976470588235,0.9999976470588235,0.9927176470588229,0.9996705882352939,0.9926329411764708,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9929129411764706,0.9926800000000002,0.9852,0.9851764705882351,0.9999529411764705,0.999835294117647,0.9926117647058825,0.9999529411764707,0.9927035294117648,0.9852705882352941,0.9999529411764705,0.9925764705882355,0.9043976470588236,0.8676941176470588,0.7352941176470589,
0.9998036862745082,0.9997788235294118,0.995586823529412,0.9999976470588235,0.9999999999999994,0.9994823529411763,0.985524705882353,0.997129411764706,0.9926329411764707,0.9926329411764707,0.9999529411764707,0.985435294117647,0.9998588235294119,0.9926352941176472,0.9999952941176471,0.9852941176470589,0.9854352941176471,0.9986117647058824,0.9850588235294119,0.9998352941176472,0.9996705882352942,0.9999435294117649,0.9852941176470589,0.9999058823529412,0.9724705882352943,0.5292,
0.9951137254901944,0.9999999999999981,0.9926705882352931,0.9999999999999988,0.9961517647058814,0.9855999999999998,0.8532235294117647,
0.9999043137254892,0.9999999999999981,0.9999999999999988,0.9997764705882347,0.9997647058823529,0.9852470588235296,0.9926329411764707,0.9851858823529415,0.9923976470588238,0.1764235294117647,
0.9999999999999997,0.9999576470588223,0.9998235294117643,0.9999411764705881,0.9999999999999996,0.9999905882352941,0.9999905882352941,0.9999905882352941,0.9999905882352941,0.985289411764706,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.9999764705882352,0.9705882352941178,0.9705882352941178,0.9852235294117648,0.9999764705882352,0.9719058823529413,0.9999764705882352,0.9999764705882352,0.9997176470588239,0.9998588235294119,0.9411529411764706,0.8823529411764706,0.47049411764705884,
0.9997333333333328,0.997045490196078,0.9995270588235292,0.9999035294117645,0.9998729411764709,0.9999529411764707,0.9999435294117647,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9999764705882352,0.9999435294117646,0.9999435294117647,0.9999435294117647,0.9999435294117647,0.9997505882352942,0.9893882352941178,0.9997788235294117,0.9566752941176472,
0.9981568627450982,0.9971215686274509,0.991929411764706,0.991929411764706,0.991929411764706,0.9838588235294118,0.9838588235294118,0.9838588235294118,0.9838588235294118,0.9838588235294118,0.9838588235294118,0.9780000000000001,0.9926329411764707,0.9926329411764707,0.9705882352941178,0.9894588235294118,0.9999529411764707,0.9999529411764707,0.9838588235294118,0.9838588235294118,0.9838588235294118,0.9780000000000001,0.9780000000000001,0.9852941176470589,0.9984235294117648,0.9984235294117647,0.9838588235294118,0.9852941176470589,0.9852235294117648,0.9703058823529412,0.9558117647058825,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9691058823529413,0.9544470588235294,0.9544470588235294,0.9469882352941177,
