0.42209623529411766,
0.9995982745098061,0.9999999999999981,0.07644329411764701,
1.0,0.9995192156862721,0.9994975294117644,0.9998443529411767,0.9999976470588235,0.9999929411764706,0.9926329411764712,0.9926329411764712,0.8529411764705886,
0.9999827450980392,0.9993929411764716,0.9998223529411762,0.9997176470588233,0.9997176470588233,0.9998117647058824,0.9927529411764706,0.9994823529411767,0.9994823529411767,0.9999952941176471,0.9999952941176471,0.9999952941176471,0.9971247058823529,0.9999905882352945,0.9999811764705885,0.2499200000000001,
1.0,0.9954415686274514,0.9999999999999988,0.9966117647058815,0.9930000000000002,0.9999529411764707,0.9927011764705882,0.9998588235294119,0.9927011764705882,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9855294117647058,0.9988941176470587,0.9856235294117647,0.9856235294117647,0.9856235294117647,0.9856235294117647,0.999858823529412,0.9994823529411767,0.9994823529411767,0.9739058823529412,0.9852941176470589,0.9705882352941182,0.9705882352941182,0.9705882352941182,0.5588235294117649,
0.9999905882352942,0.9997160784313724,0.9999764705882352,0.9999176470588235,0.9926470588235294,0.9999529411764705,0.9853411764705884,0.9852705882352941,0.9707764705882357,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.9780000000000001,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9852000000000001,0.9997176470588236,0.9997176470588236,0.9997176470588236,0.9997176470588236,0.9997882352941176,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9854352941176471,0.9994823529411767,0.9994823529411767,0.9848470588235295,0.9999764705882352,0.9927529411764712,0.9705882352941182,0.9117647058823534,
0.9999686274509804,0.999819607843137,0.99630588235294,0.9999858823529414,0.9999764705882352,0.9940117647058825,0.9852000000000001,0.9999529411764707,0.9850823529411764,0.9999529411764707,0.9999764705882352,0.9997176470588238,0.9994823529411767,0.9850823529411764,0.9999764705882352,0.9997647058823534,0.9926329411764712,0.9866000000000005,0.9866000000000005,0.07483529411764706,
0.9999898039215681,0.9999764705882354,0.9999764705882352,0.9999764705882352,0.9999764705882352,0.9911051764705886,0.9883757647058822,0.9869058823529411,0.9869058823529411,0.9951741176470589,0.9999529411764707,0.9997835294117646,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9999764705882352,0.9929388235294117,0.9929388235294117,0.9999529411764708,0.9994823529411767,0.9996658823529407,0.9999058823529418,0.9926329411764712,0.9416447058823534,
0.9999764705882354,0.9952392156862745,0.9996705882352928,0.9999529411764702,0.9998588235294116,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9940917647058823,0.9929388235294117,0.9853176470588235,0.9998117647058824,0.9926329411764712,0.9926329411764712,0.9630847058823518,
0.9999898039215681,0.9969037647058817,0.9997999999999999,0.9997999999999999,0.9997999999999999,0.9999764705882352,0.999976470588235,0.985435294117647,0.9852000000000001,0.9850823529411764,0.9850823529411764,0.9850823529411764,0.9850823529411764,0.9850823529411764,0.9850823529411764,0.9850823529411764,0.9850823529411764,0.9999764705882354,0.9780000000000001,0.9999529411764707,0.9780000000000001,0.9852000000000001,0.9997882352941176,0.9997882352941176,0.9997882352941176,0.9997882352941176,0.9997882352941176,0.9850823529411764,0.9997411764705882,0.9997176470588236,0.9852000000000001,0.9999529411764707,0.9999529411764707,0.9859294117647059,0.9929388235294117,0.9929388235294117,0.9930094117647061,0.9813176470588237,0.9705882352941182,0.9705882352941182,0.14705882352941177,
0.9999898039215681,0.9994919999999996,0.9999764705882352,0.9929529411764701,0.9984105882352942,0.9996235294117644,0.9994823529411763,0.9998305882352945,0.9780000000000001,0.9780000000000001,1.0,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.999929411764706,0.999929411764706,0.9997176470588236,0.9997176470588236,0.9997882352941176,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9928211764705882,0.9936000000000001,0.9999764705882352,0.9996705882352944,0.9996000000000003,0.9924705882352939,0.9926329411764712,0.9926329411764712,0.9926329411764712,0.13232470588235296,
1.0,0.9950823529411764,0.9963764705882353,0.9926470588235294,0.9926470588235294,0.9999764705882359,0.9998117647058823,0.9998117647058823,0.9998117647058823,0.9852658823529412,0.9960235294117648,0.9999764705882352,0.9998588235294119,0.9850588235294119,0.9999764705882352,0.9999764705882352,0.9999764705882352,0.9999764705882352,0.9999764705882352,0.9999764705882352,0.9999764705882352,0.9999764705882352,0.9853176470588235,0.9998588235294119,0.9852000000000001,0.9849411764705885,0.9997647058823533,0.9705882352941182,0.9705882352941182,0.23529411764705882,
0.9999764705882354,0.9999905882352942,0.9928823529411768,0.9998682352941166,0.9919647058823526,0.9999529411764707,0.9998588235294119,0.9998588235294118,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9999764705882352,0.9999764705882352,0.9853176470588235,0.9988941176470587,0.9853176470588235,0.9969882352941177,0.9996000000000002,0.9852705882352947,0.9705882352941182,0.7352941176470591,
0.9999921568627452,0.9999764705882354,0.9999976470588235,0.9999976470588235,0.9996447058823527,0.9998305882352947,0.9998941176470589,0.9997882352941176,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9999764705882352,0.9999764705882352,0.9999764705882352,0.9986338823529409,0.9999058823529413,0.9996000000000003,0.9996000000000003,0.9997647058823534,0.9941028235294123,0.9873552941176476,0.08820705882352942,
0.9999921568627452,0.9999764705882354,0.9995999999999995,0.9994380000000006,0.9975875294117642,0.9995482352941172,0.9999294117647065,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9999764705882352,0.9999952941176471,0.9999952941176471,0.9999952941176471,0.9999952941176471,0.9999011764705883,0.9997882352941176,0.9852941176470589,0.9852941176470589,0.9999529411764707,0.9999529411764707,0.9708705882352942,0.9852000000000003,0.9997176470588239,0.9705882352941182,0.7941176470588238,
0.9999905882352942,0.9999764705882354,0.9999964705882357,0.9999964705882357,0.9999976470588235,0.9999529411764705,0.9996470588235294,0.9883750588235293,0.99992705882353,0.9999011764705883,0.9997882352941179,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9999764705882352,0.9999764705882352,0.9999764705882352,0.9999764705882352,0.9999764705882352,0.9998588235294118,0.9929388235294117,0.9928211764705881,0.992611764705883,0.9926329411764712,0.4410870588235293,
0.9999764705882354,0.9999450980392157,0.9999976470588235,0.9999976470588235,0.996341764705883,0.9998588235294119,0.9986588235294117,0.9979999999999997,0.9995952941176471,0.9997176470588236,0.9997882352941176,0.9853176470588236,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9999529411764707,0.9999764705882352,0.9999764705882352,0.9999764705882352,0.9998823529411764,0.9988941176470587,0.9985129411764707,0.9990117647058822,0.9948235294117653,0.9926329411764712,0.41904235294117637,
0.9951137254901944,0.9976305882352939,0.9853176470588227,0.9999999999999988,0.9999999999999988,0.9705882352941182,0.882352941176471,
0.9950823529411748,0.9949882352941168,0.999705882352941,0.9999058823529412,0.9998117647058813,0.9926329411764712,0.9926329411764712,0.9926329411764712,0.9926329411764712,0.19109176470588238,
