6254840595,0,0.04999,50721000000,50723000000
6254840638,32,0.04999,50726000000,50728000000
6254921876,804,0.05627,50730000000,51170000000
5285926325,0,0.0625,50735000000,50740000000
5285926325,0,0.0625,52229000000,52233000000
5285926325,0,0.0625,54683000000,54700000000
5285926325,0,0.0625,55395000000,55491000000
5285926325,0,0.0625,57046000000,57091000000
5285926325,0,0.0625,60759000000,60760000000
5285926325,0,0.0625,65994000000,66000000000
5285926325,0,0.0625,73031000000,73033000000
5285926325,0,0.0625,77915000000,77916000000
5285926325,0,0.0625,79109000000,79443000000
5285926325,0,0.0625,89168000000,89173000000
5285926325,0,0.0625,90739000000,90747000000
5285926325,0,0.0625,95774000000,95776000000
5285926325,0,0.0625,98286000000,98768000000
5285926325,0,0.0625,102538000000,102539000000
5285926325,0,0.0625,108132000000,108144000000
5285926325,0,0.0625,108896000000,109840000000
5285926325,0,0.0625,112004000000,112035000000
5285926325,0,0.0625,114250000000,114254000000
5285926325,0,0.0625,115818000000,115819000000
5285926325,0,0.0625,119659000000,119672000000
5285926325,0,0.0625,123066000000,123183000000
5285926325,0,0.0625,124372000000,124577000000
5285926325,0,0.0625,126884000000,126895000000
5285926325,0,0.0625,128024000000,128028000000
5285926325,0,0.0625,130242000000,130254000000
5285926325,0,0.0625,133664000000,133677000000
5285926325,0,0.0625,137359000000,137360000000
5285926325,0,0.0625,139962000000,139963000000
6249832520,199,0.1875,50740000000,132393000000
6217659576,21,0.375,50745000000,50747000000
6217659576,21,0.375,54300000000,54600000000
6217659576,21,0.375,57900000000,60600000000
6217659576,21,0.375,66000000000,66300000000
6217659576,21,0.375,71100000000,71400000000
6217659576,21,0.375,74700000000,75000000000
6217659576,21,0.375,78600000000,79200000000
6217659576,21,0.375,80700000000,81300000000
6217659576,21,0.375,83700000000,84000000000
6217659576,21,0.375,93900000000,94200000000
6217659576,21,0.375,95683000000,96235000000
6217659576,21,0.375,97200000000,97500000000
6217659576,21,0.375,98400000000,98700000000
6217659576,21,0.375,99900000000,100200000000
6217659576,21,0.375,102300000000,102600000000
6217659576,21,0.375,103500000000,103800000000
6217659576,21,0.375,107700000000,108000000000
6217659576,21,0.375,109200000000,109500000000
6217659576,21,0.375,113100000000,113400000000
6217659576,21,0.375,114300000000,114600000000
6217659576,21,0.375,116700000000,117300000000
6217659576,21,0.375,118800000000,119100000000
6217659576,21,0.375,120600000000,120900000000
6217659576,21,0.375,122400000000,122700000000
6217659576,21,0.375,123600000000,123900000000
6217659576,21,0.375,127200000000,128400000000
6217659576,21,0.375,134347000000,134535000000
6217659576,21,0.375,136500000000,136800000000
6217659576,21,0.375,139800000000,141000000000
6254822775,2488,0.05627,50750000000,50844000000
6221861800,20009,0.4062,50773000000,113890000000
6221861800,20009,0.4062,114616000000,114665000000
6221861800,20009,0.4062,115406000000,116397000000
6221861800,20009,0.4062,117144000000,120182000000
6221861800,20009,0.4062,120873000000,122193000000
6221861800,20009,0.4062,123049000000,128550000000
6221861800,20009,0.4062,129313000000,136939000000
6221861800,20009,0.4062,137770000000,140558000000
6253958919,191,0.1875,50790000000,87152000000
6254926489,11,0.06873,50797000000,51000000000
6254639538,1998,0.1875,50807000000,62806000000
6254822694,9,0.06873,50815000000,50830000000
6254868748,0,0.0125,50822000000,50823000000
6246688560,99,0.1875,50826000000,58200000000
6246688560,99,0.1875,59100000000,74100000000
6246688560,99,0.1875,75000000000,78000000000
6246688560,99,0.1875,78900000000,79350000000
6246688560,99,0.1875,80700000000,82800000000
6246688560,99,0.1875,83700000000,84300000000
6246688560,99,0.1875,85800000000,85889000000
6246688560,99,0.1875,86640000000,92337000000
6254687618,30,0.05627,50870000000,50888000000
5822896270,89,0.125,50880000000,52800000000
5822896270,89,0.125,53559000000,54600000000
5822896270,89,0.125,55500000000,55800000000
5822896270,89,0.125,56700000000,57000000000
5822896270,89,0.125,60300000000,67800000000
5822896270,89,0.125,68700000000,72600000000
5822896270,89,0.125,73500000000,73800000000
5822896270,89,0.125,74700000000,76800000000
5822896270,89,0.125,78900000000,80100000000
5822896270,89,0.125,81000000000,81852000000
5822896270,89,0.125,82470000000,90600000000
5822896270,89,0.125,91500000000,111900000000
5822896270,89,0.125,113032000000,113700000000
5822896270,89,0.125,114406000000,119700000000
5822896270,89,0.125,120515000000,126038000000
5822896270,89,0.125,127200000000,131604000000
5822896270,89,0.125,132600000000,132900000000
5822896270,89,0.125,133800000000,137714000000
5822896270,89,0.125,138600000000,141000000000
6254931781,63,0.0125,50887000000,51000000000
6254932417,27,0.0125,50903000000,51000000000
6183750753,102,0.1875,50948000000,51300000000
6183750753,102,0.1875,52200000000,64579000000
6183750753,102,0.1875,65368000000,66600000000
6183750753,102,0.1875,67800000000,68700000000
6183750753,102,0.1875,69900000000,72900000000
6183750753,102,0.1875,73720000000,73743000000
6183750753,102,0.1875,74353000000,75600000000
6183750753,102,0.1875,76800000000,81900000000
6183750753,102,0.1875,82800000000,87900000000
6183750753,102,0.1875,88570000000,89100000000
6183750753,102,0.1875,89836000000,99000000000
6183750753,102,0.1875,99900000000,101100000000
6183750753,102,0.1875,102000000000,104100000000
6183750753,102,0.1875,105300000000,111600000000
6183750753,102,0.1875,113089000000,113467000000
6183750753,102,0.1875,114300000000,124500000000
6183750753,102,0.1875,125229000000,133216000000
6183750753,102,0.1875,133825000000,134344000000
6183750753,102,0.1875,135328000000,141000000000
6253322190,1937,0.1875,50969000000,52981000000
4665896876,535,0.25,50979000000,141000000000
6254927725,0,6.247E-4,50988000000,50989000000
17109330,171,0.1938,51000000000,83400000000
17109330,171,0.1938,84300000000,141000000000
192299653,312,0.1938,51000000000,141000000000
331416465,70,0.1938,51000000000,53100000000
331416465,70,0.1938,55200000000,56100000000
331416465,70,0.1938,60600000000,62100000000
331416465,70,0.1938,63300000000,66600000000
331416465,70,0.1938,67800000000,68100000000
331416465,70,0.1938,69600000000,70200000000
331416465,70,0.1938,71400000000,72600000000
331416465,70,0.1938,73500000000,74400000000
331416465,70,0.1938,77100000000,77400000000
331416465,70,0.1938,78600000000,79200000000
331416465,70,0.1938,80100000000,81000000000
331416465,70,0.1938,81900000000,84600000000
331416465,70,0.1938,85500000000,87300000000
331416465,70,0.1938,92700000000,93000000000
331416465,70,0.1938,93900000000,95700000000
331416465,70,0.1938,96600000000,99300000000
331416465,70,0.1938,100200000000,100800000000
331416465,70,0.1938,102000000000,103200000000
331416465,70,0.1938,104100000000,107400000000
331416465,70,0.1938,108300000000,108900000000
331416465,70,0.1938,113100000000,115500000000
331416465,70,0.1938,116400000000,118800000000
331416465,70,0.1938,121200000000,124500000000
331416465,70,0.1938,127200000000,131400000000
331416465,70,0.1938,132300000000,133200000000
331416465,70,0.1938,134100000000,138000000000
331416465,70,0.1938,139800000000,140700000000
752760242,143,0.1875,51000000000,136800000000
752760242,143,0.1875,138600000000,141000000000
778322517,91,0.1938,51000000000,52500000000
778322517,91,0.1938,55200000000,57900000000
778322517,91,0.1938,60600000000,66600000000
778322517,91,0.1938,67800000000,68400000000
778322517,91,0.1938,69600000000,72600000000
778322517,91,0.1938,73500000000,74400000000
778322517,91,0.1938,75900000000,77400000000
778322517,91,0.1938,78300000000,81000000000
778322517,91,0.1938,81900000000,86100000000
778322517,91,0.1938,87000000000,88200000000
778322517,91,0.1938,90300000000,91800000000
778322517,91,0.1938,93900000000,95400000000
778322517,91,0.1938,96600000000,100800000000
778322517,91,0.1938,102000000000,108900000000
778322517,91,0.1938,111900000000,118800000000
778322517,91,0.1938,119700000000,120000000000
778322517,91,0.1938,121200000000,124500000000
778322517,91,0.1938,125400000000,125700000000
778322517,91,0.1938,126600000000,133200000000
778322517,91,0.1938,134100000000,135000000000
778322517,91,0.1938,136800000000,138600000000
778322517,91,0.1938,139500000000,140700000000
1106173310,49,0.1868,51000000000,52500000000
1106173310,49,0.1868,55200000000,56100000000
1106173310,49,0.1868,60900000000,62100000000
1106173310,49,0.1868,63300000000,64200000000
1106173310,49,0.1868,66300000000,66600000000
1106173310,49,0.1868,67800000000,68100000000
1106173310,49,0.1868,72300000000,72600000000
1106173310,49,0.1868,73500000000,74400000000
1106173310,49,0.1868,77100000000,77400000000
1106173310,49,0.1868,78600000000,78900000000
1106173310,49,0.1868,80100000000,81000000000
1106173310,49,0.1868,83400000000,84600000000
1106173310,49,0.1868,85800000000,86100000000
1106173310,49,0.1868,87000000000,87300000000
1106173310,49,0.1868,94200000000,95100000000
1106173310,49,0.1868,98100000000,100800000000
1106173310,49,0.1868,102000000000,107400000000
1106173310,49,0.1868,108300000000,108600000000
1106173310,49,0.1868,114000000000,115500000000
1106173310,49,0.1868,116400000000,118800000000
1106173310,49,0.1868,121200000000,122100000000
1106173310,49,0.1868,123600000000,124200000000
