50700000000,7,155.67879784000002,176.39032289997553
51000000000,98,809.8424985089999,576.5621402999749
51300000000,142,820.5562015090001,578.8078070999759
51600000000,159,829.3456009089995,584.3044522999762
51900000000,154,828.042560608999,588.2660027999768
52200000000,149,831.7867304089995,590.816272799976
52500000000,155,833.9988851090002,590.7408587999751
52800000000,154,837.4024108090005,595.8989992999752
53100000000,145,836.3101875090008,596.2088972999751
53400000000,155,847.9756536090005,601.6336541999754
53700000000,141,835.562589809,597.8635843999748
54000000000,154,849.6097528090003,599.4153699999752
54300000000,149,847.1191314990004,599.5722142999749
54600000000,137,843.9734122990001,598.1168809999749
54900000000,142,843.473898109,598.8611639999751
55200000000,159,852.4046530090002,601.255211699975
55500000000,163,851.1586911790001,600.8457816999747
55800000000,157,852.1300361790001,598.8412122999766
56100000000,145,832.610928109,592.4653396999778
56400000000,132,830.2015746090002,593.8028216999763
56700000000,137,839.2776955090004,598.2788883999752
57000000000,138,842.5759025090005,601.0076883999747
57300000000,155,848.5634461089996,603.5678793999748
57600000000,152,848.4964771089994,602.5320514999747
57900000000,151,848.0635057089996,603.014540799975
58200000000,147,847.0172245089994,603.1973227999742
58500000000,155,849.2294760089997,602.9451300999733
58800000000,158,850.9073643089998,601.862801999975
59100000000,135,859.460733809,612.9211334999753
59400000000,151,865.2437362090005,612.6915439999744
59700000000,147,859.6264247190007,612.4552691999739
60000000000,137,859.1778010190005,611.9367841999738
60300000000,160,873.2528837090003,612.6571026999745
60600000000,154,871.0656278090001,611.9905765999747
60900000000,148,870.0809772090001,611.7802865999745
61200000000,157,871.3401368090002,610.174582799974
61500000000,115,853.4388272090001,600.3821548999747
61800000000,157,872.9916121790002,612.5214908999743
62100000000,158,878.1107082790005,613.0030705999743
62400000000,159,873.3771411790008,604.7024345999758
62700000000,159,915.4864467790002,659.0660965999772
63000000000,155,914.029261979,655.8273176999755
63300000000,152,912.211133579,654.1875739999748
63600000000,163,928.1355258790003,656.9260235999747
63900000000,157,928.6329827990004,657.8766642999759
64200000000,140,923.7721025490004,655.7785786999755
64500000000,146,940.8312015990002,656.5137346999753
64800000000,153,933.4233080790002,655.523925599975
65100000000,158,928.6652687790005,655.2659007999747
65400000000,161,929.3245967790006,655.2215684999744
65700000000,146,928.7377972790006,654.1455000999755
66000000000,136,920.3842959790002,699.6365878999759
66300000000,144,920.4877590790004,700.3763398999757
66600000000,158,919.7937087990001,699.1471970999766
66900000000,159,920.5060287989995,698.675922399977
67200000000,158,925.2346513789995,701.7282949999759
67500000000,146,921.3841797790002,701.2549989999757
67800000000,146,920.8241083790002,701.2074630999755
68100000000,153,919.3476399689998,701.9489314999757
68400000000,156,915.290883769,701.073598699976
68700000000,151,915.8361167690001,701.1565259999753
69000000000,150,929.7016746690001,705.6827233999745
69300000000,145,933.6139715790001,706.6787694999755
69600000000,120,928.5902329790002,704.9016146999759
69900000000,136,939.5749963790003,706.8552795999751
70200000000,153,943.8424533790004,708.4872471999747
70500000000,151,943.1407709790008,706.826609799975
70800000000,159,941.1543329790006,705.8354660999756
71100000000,167,941.5207034790004,702.4048694999759
71400000000,145,940.3450177690007,700.1584458999753
71700000000,147,943.0181236090008,700.8105878999752
72000000000,146,919.1587367490006,698.6115464999754
72300000000,160,919.1168080290005,697.8301871999754
72600000000,164,924.3851831990006,699.5705931999751
72900000000,158,922.7044651090004,698.7005188999752
73200000000,129,915.5396875090004,697.0035795999758
73500000000,158,916.9291422590006,699.0915608999767
73800000000,157,909.2819281290006,696.6030893999762
74100000000,155,892.4370605290004,693.8287570999746
74400000000,138,892.6639219790003,695.1247154999746
74700000000,154,912.8715891389998,700.1209121999755
75000000000,133,893.2143525389994,697.5661845999757
75300000000,152,904.940825038999,699.9618212999756
75600000000,156,922.9261127789994,702.1019574999754
75900000000,157,922.7738247789997,701.0496470999756
76200000000,158,923.1575091089991,701.269340099975
76500000000,152,916.8277660089994,700.3626748999749
76800000000,152,916.696066379,700.3767530999752
77100000000,141,912.208226279,701.2737283999757
77400000000,130,915.0935588790003,702.2596299999752
77700000000,160,934.1619540790002,709.4011543999756
78000000000,151,928.6459472790003,708.8892459999753
78300000000,160,930.0814932790006,709.7104959999755
78600000000,165,933.1500318790003,706.9857330999758
78900000000,153,930.6627333790004,706.5532438999752
79200000000,151,929.7731190790005,706.5932398999745
79500000000,147,930.1408975790004,706.3847438999749
