0.45*0(0),0.3*0(0),0.15*3(0),0.1*38(1),0.045*32(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*4(0),0.1*54(0),0.045*18(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*3(0),0.1*55(0),0.045*14(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*3(0),0.1*37(0),0.045*16(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*50(0),0.045*23(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*43(0),0.045*13(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*7(0),0.1*60(0),0.045*19(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*4(0),0.1*42(2),0.045*20(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*37(0),0.045*12(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*44(0),0.045*16(0),0.015*0(0)
0.45*0(0),0.3*10(0),0.15*1(0),0.1*49(0),0.045*6(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*3(0),0.1*55(0),0.045*17(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*51(0),0.045*12(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*3(0),0.1*52(0),0.045*14(0),0.015*0(0)
0.45*2(0),0.3*0(0),0.15*1(0),0.1*39(0),0.045*8(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*0(0),0.045*0(0),0.015*0(0)
