0.45*0,0.3*0,0.15*0,0.1*2,0.045*0,0.015*156
0.45*0,0.3*0,0.15*0,0.1*1,0.045*43,0.015*110
0.45*0,0.3*0,0.15*0,0.1*2,0.045*51,0.015*104
0.45*0,0.3*0,0.15*1,0.1*66,0.045*1,0.015*93
0.45*0,0.3*0,0.15*10,0.1*97,0.045*9,0.015*36
0.45*0,0.3*0,0.15*0,0.1*19,0.045*55,0.015*91
0.45*0,0.3*0,0.15*0,0.1*101,0.045*19,0.015*39
0.45*0,0.3*1,0.15*0,0.1*28,0.045*51,0.015*88
0.45*0,0.3*0,0.15*11,0.1*88,0.045*30,0.015*31
0.45*0,0.3*0,0.15*20,0.1*22,0.045*90,0.015*28
0.45*0,0.3*0,0.15*0,0.1*104,0.045*3,0.015*48
0.45*0,0.3*0,0.15*0,0.1*54,0.045*46,0.015*57
0.45*0,0.3*0,0.15*0,0.1*68,0.045*43,0.015*44
0.45*0,0.3*0,0.15*11,0.1*32,0.045*90,0.015*37
0.45*0,0.3*0,0.15*1,0.1*91,0.045*25,0.015*46
0.45*0,0.3*0,0.15*0,0.1*81,0.045*65,0.015*22
0.45*0,0.3*0,0.15*0,0.1*1,0.045*0,0.015*154
0.45*0,0.3*0,0.15*0,0.1*1,0.045*0,0.015*159
0.45*0,0.3*40,0.15*0,0.1*21,0.045*0,0.015*33
0.45*0,0.3*0,0.15*0,0.1*20,0.045*82,0.015*59
0.45*0,0.3*0,0.15*0,0.1*135,0.045*17,0.015*13
0.45*0,0.3*0,0.15*0,0.1*140,0.045*2,0.015*24
0.45*0,0.3*0,0.15*0,0.1*37,0.045*28,0.015*97
0.45*0,0.3*0,0.15*0,0.1*95,0.045*58,0.015*14
0.45*0,0.3*0,0.15*0,0.1*41,0.045*102,0.015*15
0.45*0,0.3*0,0.15*0,0.1*19,0.045*95,0.015*44
0.45*0,0.3*0,0.15*0,0.1*21,0.045*26,0.015*116
0.45*0,0.3*0,0.15*0,0.1*45,0.045*54,0.015*62
0.45*0,0.3*0,0.15*0,0.1*54,0.045*43,0.015*56
0.45*0,0.3*0,0.15*9,0.1*13,0.045*85,0.015*47
0.45*0,0.3*0,0.15*1,0.1*125,0.045*2,0.015*32
0.45*0,0.3*0,0.15*9,0.1*52,0.045*66,0.015*26
0.45*0,0.3*0,0.15*0,0.1*63,0.045*42,0.015*56
0.45*0,0.3*0,0.15*0,0.1*154,0.045*0,0.015*3
0.45*0,0.3*0,0.15*0,0.1*0,0.045*1,0.015*156
0.45*0,0.3*0,0.15*0,0.1*2,0.045*59,0.015*95
0.45*0,0.3*0,0.15*0,0.1*141,0.045*0,0.015*19
0.45*0,0.3*0,0.15*0,0.1*0,0.045*157,0.015*2
0.45*0,0.3*0,0.15*0,0.1*129,0.045*1,0.015*31
0.45*0,0.3*0,0.15*0,0.1*92,0.045*45,0.015*34
0.45*0,0.3*0,0.15*0,0.1*96,0.045*42,0.015*26
0.45*0,0.3*0,0.15*0,0.1*49,0.045*80,0.015*35
0.45*0,0.3*0,0.15*0,0.1*111,0.045*41,0.015*10
0.45*0,0.3*23,0.15*0,0.1*16,0.045*36,0.015*83
0.45*0,0.3*0,0.15*10,0.1*40,0.045*45,0.015*62
0.45*0,0.3*0,0.15*0,0.1*107,0.045*5,0.015*46
0.45*0,0.3*1,0.15*0,0.1*77,0.045*39,0.015*41
0.45*0,0.3*0,0.15*0,0.1*26,0.045*126,0.015*9
0.45*0,0.3*0,0.15*0,0.1*46,0.045*21,0.015*90
0.45*0,0.3*0,0.15*0,0.1*27,0.045*114,0.015*19
0.45*0,0.3*0,0.15*0,0.1*89,0.045*23,0.015*66
0.45*0,0.3*0,0.15*1,0.1*52,0.045*64,0.015*42
0.45*0,0.3*0,0.15*0,0.1*18,0.045*8,0.015*134
0.45*0,0.3*0,0.15*0,0.1*65,0.045*13,0.015*85
0.45*0,0.3*0,0.15*0,0.1*91,0.045*65,0.015*17
0.45*0,0.3*0,0.15*0,0.1*107,0.045*13,0.015*42
0.45*0,0.3*0,0.15*11,0.1*92,0.045*2,0.015*53
0.45*0,0.3*0,0.15*0,0.1*96,0.045*15,0.015*47
0.45*0,0.3*0,0.15*10,0.1*56,0.045*3,0.015*94
0.45*0,0.3*0,0.15*0,0.1*107,0.045*17,0.015*36
0.45*0,0.3*2,0.15*0,0.1*83,0.045*14,0.015*60
0.45*0,0.3*60,0.15*0,0.1*25,0.045*6,0.015*72
0.45*0,0.3*0,0.15*0,0.1*75,0.045*7,0.015*79
0.45*0,0.3*0,0.15*8,0.1*112,0.045*14,0.015*22
0.45*0,0.3*19,0.15*0,0.1*84,0.045*43,0.015*16
0.45*0,0.3*0,0.15*0,0.1*35,0.045*7,0.015*123
0.45*0,0.3*0,0.15*0,0.1*105,0.045*1,0.015*66
0.45*0,0.3*0,0.15*0,0.1*21,0.045*1,0.015*146
0.45*0,0.3*0,0.15*0,0.1*30,0.045*40,0.015*101
0.45*0,0.3*0,0.15*0,0.1*123,0.045*5,0.015*49
0.45*0,0.3*0,0.15*10,0.1*88,0.045*17,0.015*46
0.45*0,0.3*0,0.15*10,0.1*120,0.045*2,0.015*39
0.45*0,0.3*0,0.15*10,0.1*100,0.045*18,0.015*29
0.45*0,0.3*0,0.15*0,0.1*20,0.045*85,0.015*58
