50716000000,51000000000,6254869357,6223,1271836,0.2456,0.0
50721000000,50723000000,6254840595,0,4302830121,0.02499,0.0
50726000000,50728000000,6254840638,32,672411,0.01498,0.0
50730000000,50747000000,6254921876,67,1335779,0.005013,0.0
50735000000,50740000000,5285926325,0,1094593,0.007904,0.04999
50740000000,51000000000,6249832520,44,563603122,0.07349,0.05627
50745000000,50747000000,6217659576,0,227439987,0,0.05627
50750000000,50751000000,6254822775,2346,2850420,0,0.05627
50757000000,50800000000,6254921876,261,32060144,0.0117,0.0125
50764000000,50773000000,6254822775,2488,38667712,0.004417,0.0125
50773000000,51000000000,6221861800,1879,904773,0.1724,0.05627
50780000000,50792000000,6254921876,220,2849615,0.003937,0.006248
50790000000,50929000000,6253958919,0,904811,0.09473,0.0125
50797000000,51000000000,6254926489,11,32085311,0.01236,0.006248
50807000000,51000000000,6254639538,1025,317488482,0.0611,0.0625
50815000000,50830000000,6254822694,9,6564578,0.00666,0.0625
50822000000,50823000000,6254868748,0,257338690,0,0.0625
50826000000,51000000000,6246688560,27,1093250,0.1931,0.0125
50832000000,50900000000,6254639538,1889,1470434722,0.07104,0.0125
50837000000,50838000000,6254921876,222,119376598,0,0.0625
50843000000,50844000000,6254822775,1787,4820072706,0,0.0625
50850000000,50869000000,6254921876,292,3720148066,0.002831,0.006248
50856000000,51000000000,6253958919,153,5777330612,0.08423,0.05627
50861000000,50862000000,6254921876,325,326095309,0,0.05627
50870000000,50888000000,6254687618,30,1436796428,0.0116,0.0625
50880000000,51000000000,5822896270,33,381378,0.07068,0.0625
50887000000,50985000000,6254931781,63,1188882382,0,0.125
50896000000,50940000000,6254921876,494,38692181,0.01158,0.0125
50903000000,50968000000,6254932417,27,904979,0,0.05627
50910000000,51000000000,6254921876,516,336047634,0.002316,0.0125
50919000000,51000000000,6254931781,48,6565528,0.06738,0.05627
50928000000,50929000000,6221861800,4391,2497958300,0,0.0125
50934000000,51000000000,6254932417,18,284757905,0.04675,0.0125
50940000000,50947000000,6254639538,8,4820059898,0.06091,0.0125
50948000000,51000000000,6183750753,14,207833112,0.0001841,0.0625
50958000000,50959000000,6254921876,442,294901605,0,0.125
50969000000,51000000000,6253322190,1658,789537090,0.06714,0.05627
50979000000,51000000000,4665896876,262,4134055415,0.05902,0.0625
50988000000,50989000000,6254927725,0,288806454,0,0.0625
50996000000,51000000000,6246688560,40,2198001960,0.04614,6.247E-4
51000000000,51300000000,17109330,21,706377,0.1055,6.247E-4
51000000000,51300000000,192299653,6,340897416,0.06592,6.247E-4
