0.45*0(0),0.3*0(0),0.15*2(0),0.1*116(9),0.045*70(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*146(0),0.045*131(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*142(0),0.045*73(2),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*14(0),0.1*123(2),0.045*63(1),0.015*0(0)
0.45*6(0),0.3*0(0),0.15*6(0),0.1*123(0),0.045*55(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*15(0),0.1*102(0),0.045*60(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*4(0),0.1*158(0),0.045*81(0),0.015*0(0)
0.45*0(0),0.3*7(0),0.15*2(0),0.1*136(0),0.045*70(0),0.015*0(0)
0.45*0(0),0.3*40(0),0.15*2(0),0.1*92(0),0.045*48(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*109(0),0.045*63(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*18(0),0.1*154(0),0.045*82(1),0.015*0(0)
0.45*0(0),0.3*19(0),0.15*1(0),0.1*151(2),0.045*116(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*116(0),0.045*52(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*2(0),0.1*181(0),0.045*62(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*217(0),0.045*19(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*2(0),0.1*116(0),0.045*130(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*2(0),0.1*187(0),0.045*88(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*17(0),0.1*147(0),0.045*72(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*17(0),0.1*174(0),0.045*67(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*21(0),0.1*144(0),0.045*86(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*14(0),0.1*91(0),0.045*141(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*10(1),0.1*144(1),0.045*88(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*14(0),0.1*194(1),0.045*46(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*6(0),0.1*170(1),0.045*93(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*12(0),0.1*141(0),0.045*135(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*12(1),0.1*139(0),0.045*62(4),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*19(0),0.1*147(1),0.045*55(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*8(0),0.1*153(0),0.045*42(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*30(0),0.1*179(1),0.045*48(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*6(0),0.1*93(0),0.045*61(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*0(0),0.1*219(0),0.045*15(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*0(0),0.1*136(0),0.045*100(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*3(0),0.1*310(1),0.045*32(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*1(0),0.1*183(0),0.045*91(11),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*52(0),0.1*139(0),0.045*147(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*21(0),0.1*69(2),0.045*162(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*4(0),0.1*215(0),0.045*74(0),0.015*0(0)
0.45*27(0),0.3*1(0),0.15*2(0),0.1*198(1),0.045*138(0),0.015*0(0)
0.45*1(0),0.3*1(0),0.15*55(0),0.1*175(2),0.045*93(1),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*0(0),0.1*145(1),0.045*60(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*7(0),0.1*125(3),0.045*190(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*149(1),0.045*119(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*4(0),0.1*209(2),0.045*33(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*10(0),0.1*153(0),0.045*130(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*44(0),0.1*133(2),0.045*122(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*5(0),0.1*147(1),0.045*96(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*150(2),0.045*96(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*393(2),0.045*49(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*4(0),0.1*290(2),0.045*36(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*123(1),0.045*44(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*103(1),0.045*64(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*112(0),0.045*189(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*161(0),0.045*41(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*204(3),0.045*105(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*3(0),0.1*122(3),0.045*108(0),0.015*0(0)
0.45*0(0),0.3*16(0),0.15*0(0),0.1*160(0),0.045*85(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*37(0),0.1*140(0),0.045*82(0),0.015*0(0)
0.45*0(0),0.3*15(0),0.15*29(0),0.1*156(0),0.045*46(0),0.015*0(0)
0.45*0(0),0.3*29(0),0.15*1(0),0.1*148(3),0.045*80(0),0.015*0(0)
0.45*0(0),0.3*19(0),0.15*22(0),0.1*141(1),0.045*74(0),0.015*0(0)
0.45*6(0),0.3*7(0),0.15*7(0),0.1*134(3),0.045*74(0),0.015*0(0)
0.45*2(0),0.3*1(0),0.15*1(0),0.1*191(0),0.045*218(3),0.015*0(0)
0.45*0(0),0.3*14(0),0.15*4(0),0.1*111(0),0.045*195(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*58(1),0.045*75(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*42(0),0.1*195(3),0.045*35(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*21(0),0.1*247(0),0.045*81(0),0.015*0(0)
0.45*0(0),0.3*4(0),0.15*6(0),0.1*113(0),0.045*100(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*3(0),0.1*88(0),0.045*174(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*22(0),0.1*133(2),0.045*108(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*2(0),0.1*158(0),0.045*59(0),0.015*0(0)
0.45*0(0),0.3*10(0),0.15*11(0),0.1*131(0),0.045*110(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*5(0),0.1*155(1),0.045*137(0),0.015*0(0)
0.45*0(0),0.3*21(0),0.15*10(0),0.1*135(2),0.045*182(0),0.015*0(0)
0.45*0(0),0.3*3(0),0.15*19(0),0.1*88(1),0.045*115(1),0.015*0(0)
0.45*0(0),0.3*22(0),0.15*6(0),0.1*118(0),0.045*180(0),0.015*0(0)
0.45*0(0),0.3*4(0),0.15*1(0),0.1*154(0),0.045*93(0),0.015*0(0)
0.45*0(0),0.3*13(0),0.15*5(0),0.1*145(0),0.045*207(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*28(0),0.1*121(1),0.045*170(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*5(0),0.1*141(0),0.045*145(6),0.015*0(0)
0.45*0(0),0.3*9(0),0.15*3(0),0.1*132(0),0.045*196(2),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*2(0),0.1*142(0),0.045*293(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*32(0),0.1*72(0),0.045*134(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*3(0),0.1*154(1),0.045*129(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*196(1),0.045*116(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*6(0),0.1*165(0),0.045*184(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*4(0),0.1*141(0),0.045*97(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*45(0),0.045*140(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*162(0),0.045*141(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*18(1),0.1*152(0),0.045*141(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*19(0),0.1*149(1),0.045*129(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*124(0),0.045*147(4),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*150(19),0.045*145(2),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*164(0),0.045*103(0),0.015*0(0)
0.45*0(0),0.3*2(0),0.15*0(0),0.1*257(24),0.045*72(0),0.015*0(0)
0.45*0(0),0.3*27(0),0.15*3(0),0.1*193(0),0.045*114(1),0.015*0(0)
0.45*0(0),0.3*4(0),0.15*3(0),0.1*146(0),0.045*119(0),0.015*0(0)
0.45*0(0),0.3*11(0),0.15*2(0),0.1*181(0),0.045*138(0),0.015*0(0)
0.45*0(0),0.3*16(1),0.15*16(0),0.1*220(0),0.045*128(0),0.015*0(0)
0.45*0(0),0.3*11(0),0.15*0(0),0.1*238(0),0.045*104(1),0.015*0(0)
0.45*0(0),0.3*12(0),0.15*20(0),0.1*152(0),0.045*111(0),0.015*0(0)
0.45*0(0),0.3*5(0),0.15*21(0),0.1*122(0),0.045*62(0),0.015*0(0)
0.45*0(0),0.3*14(0),0.15*20(0),0.1*200(2),0.045*126(8),0.015*0(0)
0.45*0(0),0.3*6(0),0.15*37(0),0.1*142(1),0.045*106(1),0.015*0(0)
0.45*0(0),0.3*9(0),0.15*9(0),0.1*173(0),0.045*97(0),0.015*0(0)
0.45*0(0),0.3*11(0),0.15*23(0),0.1*154(2),0.045*105(0),0.015*0(0)
0.45*0(0),0.3*10(0),0.15*37(1),0.1*176(0),0.045*86(0),0.015*0(0)
0.45*0(0),0.3*19(1),0.15*44(0),0.1*129(1),0.045*73(5),0.015*0(0)
0.45*0(0),0.3*23(0),0.15*14(0),0.1*182(0),0.045*73(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*17(0),0.1*173(0),0.045*73(4),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*3(0),0.1*172(1),0.045*99(1),0.015*0(0)
0.45*0(0),0.3*9(0),0.15*16(0),0.1*173(0),0.045*86(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*153(0),0.045*86(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*1(0),0.1*190(1),0.045*86(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*27(0),0.1*133(0),0.045*125(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*237(0),0.045*222(4),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*155(0),0.045*121(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*167(0),0.045*55(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*205(0),0.045*54(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*217(0),0.045*133(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*201(0),0.045*67(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*256(2),0.045*71(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*324(0),0.045*90(2),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*195(3),0.045*81(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*200(1),0.045*121(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*162(0),0.045*75(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*221(2),0.045*90(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*196(0),0.045*112(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*186(1),0.045*105(0),0.015*0(0)
0.45*0(0),0.3*3(0),0.15*0(0),0.1*210(5),0.045*66(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*15(0),0.1*176(0),0.045*147(0),0.015*0(0)
0.45*0(0),0.3*4(0),0.15*1(0),0.1*210(0),0.045*9(0),0.015*0(0)
0.45*0(0),0.3*14(0),0.15*0(0),0.1*164(1),0.045*136(0),0.015*0(0)
0.45*0(0),0.3*13(0),0.15*2(0),0.1*107(0),0.045*95(0),0.015*0(0)
0.45*0(0),0.3*18(0),0.15*0(0),0.1*243(1),0.045*56(0),0.015*0(0)
0.45*0(0),0.3*16(0),0.15*2(0),0.1*153(0),0.045*65(0),0.015*0(0)
0.45*0(0),0.3*16(0),0.15*18(0),0.1*152(5),0.045*75(1),0.015*0(0)
0.45*0(0),0.3*26(0),0.15*21(0),0.1*164(0),0.045*87(10),0.015*0(0)
0.45*0(0),0.3*15(0),0.15*1(0),0.1*107(0),0.045*125(1),0.015*0(0)
0.45*0(0),0.3*17(0),0.15*1(0),0.1*178(0),0.045*45(0),0.015*0(0)
0.45*0(0),0.3*21(0),0.15*1(0),0.1*83(0),0.045*94(2),0.015*0(0)
0.45*2(0),0.3*28(0),0.15*26(0),0.1*130(0),0.045*128(1),0.015*0(0)
0.45*0(0),0.3*42(0),0.15*2(0),0.1*152(2),0.045*91(0),0.015*0(0)
0.45*0(0),0.3*17(1),0.15*8(0),0.1*198(0),0.045*104(0),0.015*0(0)
0.45*0(0),0.3*13(0),0.15*31(0),0.1*106(0),0.045*131(0),0.015*0(0)
0.45*0(0),0.3*11(0),0.15*52(0),0.1*183(0),0.045*70(0),0.015*0(0)
0.45*0(0),0.3*13(0),0.15*3(0),0.1*114(0),0.045*78(0),0.015*0(0)
0.45*0(0),0.3*8(0),0.15*5(0),0.1*109(0),0.045*83(0),0.015*0(0)
0.45*0(0),0.3*2(0),0.15*29(0),0.1*28(0),0.045*23(0),0.015*0(0)
0.45*0(0),0.3*11(0),0.15*39(0),0.1*31(0),0.045*97(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*142(1),0.045*39(0),0.015*0(0)
0.45*0(0),0.3*13(0),0.15*0(0),0.1*67(1),0.045*54(0),0.015*0(0)
0.45*0(0),0.3*4(0),0.15*0(0),0.1*203(1),0.045*63(0),0.015*0(0)
0.45*0(0),0.3*9(0),0.15*53(0),0.1*234(6),0.045*76(0),0.015*0(0)
0.45*0(0),0.3*4(0),0.15*16(0),0.1*281(0),0.045*44(2),0.015*0(0)
0.45*0(0),0.3*8(0),0.15*7(0),0.1*220(1),0.045*158(1),0.015*0(0)
0.45*2(0),0.3*9(0),0.15*7(0),0.1*242(0),0.045*107(0),0.015*0(0)
0.45*0(0),0.3*18(0),0.15*1(0),0.1*203(0),0.045*137(0),0.015*0(0)
0.45*0(0),0.3*4(0),0.15*4(0),0.1*191(3),0.045*118(1),0.015*0(0)
0.45*0(0),0.3*7(0),0.15*6(0),0.1*271(0),0.045*94(0),0.015*0(0)
0.45*0(0),0.3*5(0),0.15*2(0),0.1*190(0),0.045*117(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*46(0),0.1*143(2),0.045*127(0),0.015*0(0)
0.45*0(0),0.3*5(0),0.15*14(0),0.1*212(0),0.045*93(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*9(0),0.1*276(1),0.045*177(0),0.015*0(0)
0.45*0(0),0.3*6(0),0.15*1(0),0.1*173(4),0.045*137(1),0.015*0(0)
0.45*0(0),0.3*5(0),0.15*3(0),0.1*360(0),0.045*43(1),0.015*0(0)
0.45*0(0),0.3*12(0),0.15*0(0),0.1*346(1),0.045*58(0),0.015*0(0)
0.45*0(0),0.3*6(0),0.15*0(0),0.1*254(1),0.045*70(0),0.015*0(0)
0.45*0(0),0.3*6(0),0.15*0(0),0.1*291(2),0.045*122(0),0.015*0(0)
0.45*0(0),0.3*24(0),0.15*0(0),0.1*300(1),0.045*67(0),0.015*0(0)
0.45*0(0),0.3*4(1),0.15*1(0),0.1*318(4),0.045*56(0),0.015*0(0)
0.45*0(0),0.3*4(0),0.15*0(0),0.1*226(6),0.045*65(1),0.015*0(0)
0.45*0(0),0.3*7(0),0.15*28(0),0.1*296(1),0.045*70(0),0.015*0(0)
0.45*0(0),0.3*5(0),0.15*0(0),0.1*265(1),0.045*86(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*0(0),0.1*263(1),0.045*79(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*232(0),0.045*89(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*222(1),0.045*97(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*184(0),0.045*188(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*241(2),0.045*191(0),0.015*0(0)
0.45*0(0),0.3*5(0),0.15*2(0),0.1*187(3),0.045*133(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*5(0),0.1*146(0),0.045*148(2),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*359(4),0.045*64(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*256(0),0.045*101(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*285(1),0.045*55(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*284(1),0.045*79(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*3(0),0.1*265(0),0.045*64(0),0.015*0(0)
0.45*0(0),0.3*44(0),0.15*13(0),0.1*200(1),0.045*41(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*257(0),0.045*82(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*270(2),0.045*93(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*12(0),0.1*373(0),0.045*70(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*13(0),0.1*233(1),0.045*95(0),0.015*0(0)
0.45*0(0),0.3*29(0),0.15*0(0),0.1*355(3),0.045*85(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*13(0),0.1*327(7),0.045*56(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*307(1),0.045*38(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*280(0),0.045*67(1),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*4(1),0.1*304(2),0.045*69(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*2(0),0.1*282(3),0.045*61(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*252(1),0.045*100(0),0.015*0(0)
0.45*0(0),0.3*6(0),0.15*1(0),0.1*410(5),0.045*41(0),0.015*0(0)
0.45*0(0),0.3*19(0),0.15*1(0),0.1*240(1),0.045*59(0),0.015*0(0)
0.45*0(0),0.3*3(0),0.15*5(0),0.1*277(0),0.045*23(0),0.015*0(0)
0.45*0(0),0.3*5(0),0.15*3(0),0.1*251(1),0.045*41(0),0.015*0(0)
0.45*0(0),0.3*17(0),0.15*21(0),0.1*229(1),0.045*31(0),0.015*0(0)
0.45*0(0),0.3*13(0),0.15*55(0),0.1*174(0),0.045*45(0),0.015*0(0)
0.45*0(0),0.3*4(0),0.15*13(0),0.1*206(0),0.045*76(0),0.015*0(0)
0.45*0(0),0.3*5(0),0.15*39(0),0.1*153(2),0.045*84(2),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*41(0),0.1*152(0),0.045*115(0),0.015*0(0)
0.45*0(0),0.3*6(1),0.15*38(0),0.1*136(0),0.045*105(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*35(0),0.1*202(0),0.045*110(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*28(0),0.1*207(5),0.045*75(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*50(4),0.1*197(3),0.045*73(1),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*30(0),0.1*229(0),0.045*81(0),0.015*0(0)
0.45*0(0),0.3*2(0),0.15*34(0),0.1*252(0),0.045*72(1),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*52(0),0.1*222(0),0.045*60(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*54(0),0.1*192(1),0.045*76(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*75(0),0.1*235(0),0.045*21(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*2(1),0.1*258(2),0.045*103(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*2(0),0.1*224(4),0.045*68(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*9(0),0.1*233(0),0.045*56(2),0.015*0(0)
0.45*0(0),0.3*82(0),0.15*0(0),0.1*377(2),0.045*102(0),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*0(0),0.1*268(3),0.045*45(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*20(0),0.1*231(4),0.045*55(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*219(2),0.045*79(1),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*17(0),0.1*226(3),0.045*64(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*3(0),0.1*189(1),0.045*61(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*22(0),0.1*326(4),0.045*71(0),0.015*0(0)
0.45*0(0),0.3*15(0),0.15*4(0),0.1*276(4),0.045*72(2),0.015*0(0)
0.45*0(0),0.3*1(0),0.15*0(0),0.1*248(4),0.045*112(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*21(0),0.1*285(2),0.045*54(0),0.015*0(0)
0.45*0(0),0.3*10(0),0.15*4(0),0.1*187(1),0.045*102(4),0.015*0(0)
0.45*0(0),0.3*3(0),0.15*2(0),0.1*261(3),0.045*64(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*278(6),0.045*68(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*1(0),0.1*456(2),0.045*29(0),0.015*0(0)
