0.45*0,0.3*0,0.15*1,0.1*2,0.045*2,0.015*141
0.45*0,0.3*0,0.15*0,0.1*0,0.045*49,0.015*97
0.45*0,0.3*0,0.15*0,0.1*23,0.045*50,0.015*82
0.45*0,0.3*0,0.15*1,0.1*53,0.045*27,0.015*94
0.45*0,0.3*1,0.15*7,0.1*79,0.045*34,0.015*54
0.45*0,0.3*3,0.15*2,0.1*14,0.045*53,0.015*85
0.45*0,0.3*0,0.15*2,0.1*71,0.045*34,0.015*53
0.45*0,0.3*0,0.15*2,0.1*31,0.045*34,0.015*85
0.45*0,0.3*1,0.15*7,0.1*68,0.045*27,0.015*47
0.45*0,0.3*1,0.15*15,0.1*31,0.045*72,0.015*62
0.45*0,0.3*0,0.15*2,0.1*74,0.045*19,0.015*56
0.45*0,0.3*1,0.15*1,0.1*41,0.045*41,0.015*63
0.45*0,0.3*0,0.15*0,0.1*55,0.045*42,0.015*59
0.45*0,0.3*0,0.15*17,0.1*29,0.045*54,0.015*50
0.45*0,0.3*0,0.15*1,0.1*68,0.045*20,0.015*57
0.45*0,0.3*0,0.15*0,0.1*62,0.045*48,0.015*43
0.45*0,0.3*0,0.15*0,0.1*8,0.045*7,0.015*141
0.45*0,0.3*0,0.15*0,0.1*14,0.045*7,0.015*129
0.45*0,0.3*28,0.15*0,0.1*20,0.045*6,0.015*60
0.45*0,0.3*0,0.15*0,0.1*36,0.045*68,0.015*45
0.45*0,0.3*0,0.15*0,0.1*99,0.045*32,0.015*14
0.45*0,0.3*0,0.15*0,0.1*130,0.045*4,0.015*23
0.45*0,0.3*0,0.15*1,0.1*41,0.045*21,0.015*81
0.45*0,0.3*0,0.15*0,0.1*68,0.045*47,0.015*38
0.45*0,0.3*0,0.15*0,0.1*44,0.045*67,0.015*38
0.45*0,0.3*0,0.15*0,0.1*33,0.045*64,0.015*46
0.45*0,0.3*0,0.15*1,0.1*28,0.045*35,0.015*83
0.45*0,0.3*0,0.15*0,0.1*27,0.045*45,0.015*79
0.45*0,0.3*0,0.15*0,0.1*52,0.045*41,0.015*62
0.45*0,0.3*0,0.15*9,0.1*17,0.045*53,0.015*68
0.45*0,0.3*0,0.15*14,0.1*83,0.045*3,0.015*50
0.45*0,0.3*0,0.15*7,0.1*50,0.045*48,0.015*42
0.45*0,0.3*0,0.15*0,0.1*51,0.045*36,0.015*56
0.45*0,0.3*0,0.15*0,0.1*137,0.045*0,0.015*7
0.45*0,0.3*0,0.15*0,0.1*5,0.045*2,0.015*136
0.45*0,0.3*0,0.15*0,0.1*3,0.045*79,0.015*64
0.45*0,0.3*0,0.15*0,0.1*111,0.045*5,0.015*37
0.45*0,0.3*0,0.15*0,0.1*2,0.045*118,0.015*39
0.45*0,0.3*0,0.15*1,0.1*87,0.045*13,0.015*40
0.45*0,0.3*0,0.15*0,0.1*65,0.045*49,0.015*51
0.45*0,0.3*0,0.15*1,0.1*75,0.045*38,0.015*48
0.45*0,0.3*0,0.15*4,0.1*38,0.045*61,0.015*46
0.45*0,0.3*1,0.15*2,0.1*75,0.045*36,0.015*36
0.45*0,0.3*13,0.15*1,0.1*21,0.045*34,0.015*83
0.45*0,0.3*2,0.15*8,0.1*41,0.045*37,0.015*81
0.45*0,0.3*0,0.15*0,0.1*72,0.045*22,0.015*56
0.45*0,0.3*1,0.15*1,0.1*53,0.045*35,0.015*56
0.45*0,0.3*0,0.15*2,0.1*26,0.045*89,0.015*33
0.45*0,0.3*1,0.15*3,0.1*41,0.045*25,0.015*77
0.45*0,0.3*1,0.15*1,0.1*33,0.045*74,0.015*39
0.45*0,0.3*0,0.15*0,0.1*58,0.045*30,0.015*103
0.45*0,0.3*0,0.15*1,0.1*42,0.045*49,0.015*61
0.45*0,0.3*0,0.15*0,0.1*16,0.045*27,0.015*113
0.45*0,0.3*0,0.15*0,0.1*48,0.045*17,0.015*88
0.45*0,0.3*0,0.15*0,0.1*63,0.045*51,0.015*48
0.45*0,0.3*0,0.15*0,0.1*69,0.045*20,0.015*56
0.45*0,0.3*0,0.15*7,0.1*61,0.045*13,0.015*67
0.45*1,0.3*0,0.15*1,0.1*62,0.045*15,0.015*68
0.45*0,0.3*0,0.15*7,0.1*42,0.045*14,0.015*84
0.45*0,0.3*0,0.15*3,0.1*75,0.045*22,0.015*48
0.45*0,0.3*2,0.15*1,0.1*62,0.045*17,0.015*70
0.45*0,0.3*33,0.15*0,0.1*27,0.045*13,0.015*74
0.45*0,0.3*0,0.15*0,0.1*51,0.045*17,0.015*78
0.45*0,0.3*0,0.15*7,0.1*78,0.045*21,0.015*48
0.45*0,0.3*12,0.15*0,0.1*65,0.045*41,0.015*36
0.45*0,0.3*0,0.15*0,0.1*36,0.045*16,0.015*106
0.45*0,0.3*0,0.15*1,0.1*81,0.045*10,0.015*83
0.45*0,0.3*0,0.15*0,0.1*52,0.045*4,0.015*125
0.45*0,0.3*0,0.15*0,0.1*33,0.045*44,0.015*98
0.45*0,0.3*0,0.15*0,0.1*80,0.045*22,0.015*70
0.45*0,0.3*0,0.15*7,0.1*63,0.045*24,0.015*66
