0.45*0(0),0.3*0(0),0.15*4(0),0.1*15(0),0.045*40(0),0.015*9(0)
0.45*0(0),0.3*0(0),0.15*2(0),0.1*18(0),0.045*46(0),0.015*10(0)
0.45*0(0),0.3*0(0),0.15*11(0),0.1*33(0),0.045*11(0),0.015*16(0)
0.45*0(0),0.3*0(0),0.15*9(0),0.1*38(0),0.045*17(0),0.015*1(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*47(0),0.045*19(0),0.015*5(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*10(0),0.045*6(0),0.015*49(0)
0.45*0(0),0.3*0(0),0.15*9(0),0.1*41(0),0.045*11(0),0.015*0(0)
0.45*0(0),0.3*0(0),0.15*4(0),0.1*19(0),0.045*39(0),0.015*3(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*21(0),0.045*10(0),0.015*39(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*26(0),0.045*4(0),0.015*36(0)
0.45*0(0),0.3*28(0),0.15*0(0),0.1*24(0),0.045*2(0),0.015*6(0)
0.45*0(0),0.3*0(0),0.15*10(0),0.1*27(0),0.045*9(0),0.015*24(0)
0.45*0(0),0.3*0(0),0.15*4(0),0.1*48(0),0.045*19(0),0.015*5(0)
0.45*0(0),0.3*0(0),0.15*3(0),0.1*46(0),0.045*12(0),0.015*8(0)
0.45*0(0),0.3*0(0),0.15*4(0),0.1*14(0),0.045*7(0),0.015*40(0)
0.45*0(0),0.3*0(0),0.15*0(0),0.1*0(0),0.045*0(0),0.015*0(0)
