0.45*0,0.3*0,0.15*2,0.1*11,0.045*5,0.015*710
0.45*0,0.3*0,0.15*0,0.1*3,0.045*240,0.015*485
0.45*0,0.3*0,0.15*0,0.1*96,0.045*253,0.015*427
0.45*0,0.3*3,0.15*4,0.1*268,0.045*131,0.015*468
0.45*0,0.3*10,0.15*35,0.1*396,0.045*163,0.015*274
0.45*0,0.3*13,0.15*11,0.1*76,0.045*254,0.015*430
0.45*0,0.3*4,0.15*7,0.1*353,0.045*151,0.015*286
0.45*0,0.3*8,0.15*4,0.1*147,0.045*171,0.015*427
0.45*0,0.3*6,0.15*35,0.1*333,0.045*136,0.015*241
0.45*0,0.3*7,0.15*76,0.1*150,0.045*372,0.015*303
0.45*0,0.3*3,0.15*14,0.1*367,0.045*90,0.015*281
0.45*0,0.3*1,0.15*5,0.1*214,0.045*207,0.015*307
0.45*0,0.3*1,0.15*1,0.1*267,0.045*223,0.015*289
0.45*0,0.3*4,0.15*80,0.1*149,0.045*265,0.015*250
0.45*0,0.3*1,0.15*5,0.1*327,0.045*105,0.015*294
0.45*0,0.3*0,0.15*1,0.1*310,0.045*232,0.015*219
0.45*0,0.3*0,0.15*0,0.1*40,0.045*28,0.015*713
0.45*0,0.3*0,0.15*0,0.1*74,0.045*34,0.015*644
0.45*0,0.3*141,0.15*0,0.1*96,0.045*36,0.015*293
0.45*0,0.3*0,0.15*0,0.1*176,0.045*334,0.015*235
0.45*0,0.3*0,0.15*0,0.1*499,0.045*154,0.015*75
0.45*0,0.3*1,0.15*0,0.1*651,0.045*27,0.015*103
0.45*0,0.3*0,0.15*1,0.1*204,0.045*113,0.015*406
0.45*0,0.3*0,0.15*0,0.1*340,0.045*236,0.015*185
0.45*0,0.3*0,0.15*2,0.1*224,0.045*335,0.015*187
0.45*0,0.3*0,0.15*0,0.1*158,0.045*324,0.015*230
0.45*0,0.3*0,0.15*4,0.1*139,0.045*171,0.015*425
0.45*0,0.3*0,0.15*2,0.1*138,0.045*228,0.015*383
0.45*0,0.3*0,0.15*0,0.1*266,0.045*217,0.015*293
0.45*0,0.3*0,0.15*46,0.1*85,0.045*255,0.015*349
0.45*0,0.3*0,0.15*71,0.1*413,0.045*21,0.015*248
0.45*0,0.3*0,0.15*37,0.1*253,0.045*242,0.015*199
0.45*0,0.3*0,0.15*0,0.1*245,0.045*190,0.015*284
0.45*0,0.3*0,0.15*0,0.1*689,0.045*2,0.015*28
0.45*0,0.3*0,0.15*0,0.1*29,0.045*9,0.015*677
0.45*0,0.3*0,0.15*0,0.1*18,0.045*396,0.015*317
0.45*0,0.3*0,0.15*0,0.1*560,0.045*24,0.015*179
0.45*0,0.3*0,0.15*0,0.1*15,0.045*591,0.015*187
0.45*0,0.3*0,0.15*6,0.1*437,0.045*61,0.015*205
0.45*0,0.3*1,0.15*2,0.1*348,0.045*236,0.015*237
0.45*0,0.3*0,0.15*6,0.1*390,0.045*189,0.015*222
0.45*0,0.3*0,0.15*14,0.1*191,0.045*310,0.015*232
0.45*0,0.3*2,0.15*6,0.1*388,0.045*177,0.015*179
0.45*0,0.3*67,0.15*5,0.1*100,0.045*176,0.015*408
0.45*0,0.3*7,0.15*38,0.1*197,0.045*201,0.015*405
0.45*0,0.3*4,0.15*1,0.1*363,0.045*95,0.015*284
0.45*0,0.3*5,0.15*6,0.1*263,0.045*190,0.015*268
0.45*0,0.3*4,0.15*7,0.1*144,0.045*426,0.015*167
0.45*0,0.3*4,0.15*9,0.1*197,0.045*129,0.015*397
0.45*0,0.3*5,0.15*3,0.1*164,0.045*366,0.015*202
0.45*0,0.3*0,0.15*3,0.1*294,0.045*146,0.015*513
0.45*0,0.3*0,0.15*9,0.1*199,0.045*245,0.015*314
0.45*0,0.3*0,0.15*3,0.1*78,0.045*145,0.015*550
0.45*0,0.3*0,0.15*2,0.1*244,0.045*96,0.015*426
0.45*0,0.3*0,0.15*1,0.1*325,0.045*254,0.015*227
0.45*0,0.3*0,0.15*0,0.1*352,0.045*95,0.015*280
0.45*0,0.3*0,0.15*35,0.1*304,0.045*67,0.015*335
0.45*7,0.3*0,0.15*6,0.1*314,0.045*83,0.015*322
0.45*0,0.3*0,0.15*35,0.1*214,0.045*66,0.015*423
0.45*0,0.3*0,0.15*4,0.1*372,0.045*114,0.015*249
0.45*0,0.3*10,0.15*2,0.1*302,0.045*99,0.015*345
0.45*0,0.3*162,0.15*2,0.1*133,0.045*60,0.015*378
0.45*0,0.3*0,0.15*0,0.1*263,0.045*77,0.015*391
0.45*0,0.3*0,0.15*36,0.1*380,0.045*113,0.015*240
0.45*0,0.3*57,0.15*1,0.1*318,0.045*208,0.015*187
