50700000000,22
51000000000,292
51300000000,394
51600000000,386
51900000000,416
52200000000,411
52500000000,407
52800000000,407
53100000000,380
53400000000,361
53700000000,378
54000000000,410
54300000000,408
54600000000,409
54900000000,408
55200000000,417
55500000000,430
55800000000,416
56100000000,376
56400000000,384
56700000000,396
57000000000,408
57300000000,409
57600000000,392
57900000000,384
58200000000,375
58500000000,420
58800000000,438
59100000000,408
59400000000,380
59700000000,344
60000000000,422
60300000000,432
60600000000,419
60900000000,417
61200000000,422
61500000000,410
61800000000,409
62100000000,409
62400000000,414
62700000000,401
63000000000,402
63300000000,392
63600000000,422
63900000000,401
64200000000,408
64500000000,390
64800000000,405
65100000000,402
65400000000,402
65700000000,436
66000000000,420
66300000000,409
66600000000,404
66900000000,371
67200000000,382
67500000000,377
67800000000,413
68100000000,407
68400000000,414
68700000000,393
69000000000,368
69300000000,386
69600000000,395
69900000000,403
70200000000,403
70500000000,383
70800000000,426
71100000000,413
71400000000,418
71700000000,425
72000000000,439
72300000000,441
72600000000,426
72900000000,397
73200000000,415
73500000000,421
73800000000,414
74100000000,419
74400000000,428
74700000000,427
75000000000,383
75300000000,398
75600000000,412
75900000000,413
76200000000,413
76500000000,420
76800000000,406
77100000000,384
77400000000,418
77700000000,394
78000000000,399
78300000000,401
78600000000,412
78900000000,411
79200000000,401
79500000000,424
79800000000,419
80100000000,416
80400000000,375
80700000000,414
81000000000,404
81300000000,409
81600000000,392
81900000000,421
82200000000,403
82500000000,407
82800000000,431
83100000000,418
83400000000,435
83700000000,392
84000000000,398
84300000000,391
84600000000,392
84900000000,385
85200000000,386
85500000000,412
85800000000,425
86100000000,428
86400000000,427
86700000000,394
87000000000,392
87300000000,410
87600000000,396
87900000000,388
88200000000,424
88500000000,404
88800000000,403
89100000000,385
89400000000,358
89700000000,387
90000000000,386
90300000000,402
90600000000,398
90900000000,399
91200000000,387
91500000000,397
91800000000,419
92100000000,430
92400000000,419
92700000000,398
93000000000,412
93300000000,396
93600000000,380
93900000000,389
94200000000,370
94500000000,391
94800000000,407
95100000000,406
95400000000,411
95700000000,417
96000000000,429
96300000000,420
96600000000,406
96900000000,418
97200000000,419
97500000000,415
97800000000,429
98100000000,427
98400000000,432
98700000000,437
99000000000,436
99300000000,393
99600000000,383
99900000000,422
1.002E+11,428
1.005E+11,382
1.008E+11,421
1.011E+11,443
1.014E+11,404
1.017E+11,404
1.02E+11,421
1.023E+11,442
1.026E+11,443
1.029E+11,442
1.032E+11,443
1.035E+11,413
1.038E+11,409
1.041E+11,430
1.044E+11,378
1.047E+11,389
1.05E+11,424
1.053E+11,408
1.056E+11,391
1.059E+11,382
1.062E+11,438
1.065E+11,439
1.068E+11,436
1.071E+11,447
1.074E+11,447
1.077E+11,430
1.08E+11,438
1.083E+11,446
1.086E+11,405
1.089E+11,377
1.092E+11,419
1.095E+11,438
1.098E+11,439
1.101E+11,445
1.104E+11,408
1.107E+11,418
1.11E+11,397
1.113E+11,396
1.116E+11,407
1.119E+11,415
1.122E+11,409
1.125E+11,432
1.128E+11,442
1.131E+11,443
1.134E+11,441
1.137E+11,434
1.14E+11,455
1.143E+11,425
1.146E+11,421
1.149E+11,433
1.152E+11,410
1.155E+11,418
1.158E+11,415
1.161E+11,378
1.164E+11,403
1.167E+11,407
1.17E+11,382
1.173E+11,403
1.176E+11,418
1.179E+11,413
1.182E+11,376
1.185E+11,402
1.188E+11,418
1.191E+11,384
1.194E+11,390
1.197E+11,402
1.2E+11,422
1.203E+11,401
1.206E+11,367
1.209E+11,375
1.212E+11,421
1.215E+11,425
1.218E+11,403
1.221E+11,376
1.224E+11,412
1.227E+11,416
1.23E+11,428
1.233E+11,437
1.236E+11,423
1.239E+11,405
1.242E+11,418
1.245E+11,460
1.248E+11,424
1.251E+11,416
1.254E+11,405
1.257E+11,415
1.26E+11,432
1.263E+11,409
1.266E+11,403
1.269E+11,437
1.272E+11,424
1.275E+11,414
1.278E+11,421
1.281E+11,430
1.284E+11,402
1.287E+11,388
1.29E+11,429
1.293E+11,438
1.296E+11,375
1.299E+11,389
1.302E+11,397
1.305E+11,389
1.308E+11,376
1.311E+11,380
1.314E+11,433
1.317E+11,412
1.32E+11,421
1.323E+11,439
1.326E+11,407
1.329E+11,403
1.332E+11,374
1.335E+11,380
1.338E+11,415
1.341E+11,412
1.344E+11,390
1.347E+11,381
1.35E+11,388
1.353E+11,411
1.356E+11,387
1.359E+11,394
1.362E+11,418
1.365E+11,420
1.368E+11,413
1.371E+11,415
1.374E+11,415
1.377E+11,402
1.38E+11,379
1.383E+11,390
1.386E+11,414
1.389E+11,383
1.392E+11,398
1.395E+11,406
1.398E+11,391
1.401E+11,391
140400000000,378
140700000000,351
141000000000,257
