50721000000,2147483647,6.2548408E9,0,4302830121
50726000000,2147483647,6.2548408E9,32,672411
50730000000,2147483647,6.2549217E9,67,1335779
50735000000,2147483647,5.2859264E9,0,1094593
50740000000,2147483647,6.2498324E9,44,563603122
50745000000,2147483647,6.2176594E9,0,227439987
50750000000,2147483647,6.2548229E9,2346,2850420
50757000000,2147483647,6.2549217E9,261,32060144
50764000000,2147483647,6.2548229E9,2488,38667712
50773000000,2147483647,6.2218619E9,1879,904773
50780000000,2147483647,6.2549217E9,220,2849615
50790000000,2147483647,6.2539592E9,0,904811
50797000000,2147483647,6.2549263E9,11,32085311
50807000000,2147483647,6.2546396E9,1025,317488482
50815000000,2147483647,6.2548229E9,9,6564578
50822000000,2147483647,6.254869E9,0,257338690
50826000000,2147483647,6.2466888E9,27,1093250
50832000000,2147483647,6.2546396E9,1889,1470434722
50837000000,2147483647,6.2549217E9,222,119376598
50843000000,2147483647,6.2548229E9,1787,4820072706
50850000000,2147483647,6.2549217E9,292,3720148066
50856000000,2147483647,6.2539592E9,153,5777330612
50861000000,2147483647,6.2549217E9,325,326095309
50870000000,2147483647,6.2546877E9,30,1436796428
50880000000,2147483647,5.8228961E9,33,381378
50887000000,2147483647,6.254932E9,63,1188882382
50896000000,2147483647,6.2549217E9,494,38692181
50903000000,2147483647,6.2549325E9,27,904979
50910000000,2147483647,6.2549217E9,516,336047634
50919000000,2147483647,6.254932E9,48,6565528
50928000000,2147483647,6.2218619E9,4391,2497958300
50934000000,2147483647,6.2549325E9,18,284757905
50940000000,2147483647,6.2546396E9,8,4820059898
50948000000,2147483647,6.1837507E9,14,207833112
50958000000,2147483647,6.2549217E9,442,294901605
50969000000,2147483647,6.2533222E9,1658,789537090
50979000000,2147483647,4.665897E9,262,4134055415
50988000000,2147483647,6.2549279E9,0,288806454
50996000000,2147483647,6.2466888E9,40,2198001960
51000000000,2147483647,6.2549335E9,0,6219933940
51007000000,2147483647,6.2548695E9,3534,7776876
51017000000,2147483647,6.2545838E9,100,3539547346
51023000000,2147483647,6.2549217E9,677,98118163
51031000000,2147483647,6.2549217E9,609,2786825979
51039000000,2147483647,6.2106906E9,42,2594137574
51046000000,2147483647,6.253482E9,3414,672218
51053000000,2147483647,5.5671803E9,124,717317
51059000000,2147483647,6.2549335E9,46,1093202
51067000000,2147483647,6.2218619E9,5710,351622718
51075000000,2147483647,4.665897E9,427,294816869
51083000000,2147483647,6.2549217E9,771,4182282574
51092000000,2147483647,6.2549335E9,66,2357716390
51100000000,2147483647,6.2549335E9,73,1094138
51107000000,2147483647,6.2549217E9,733,30789401
51112000000,2147483647,6.2549335E9,78,2511817074
51119000000,2147483647,6.2549217E9,804,344751704
51127000000,2147483647,6.2545833E9,19,3812918283
51133000000,2147483647,6.2218619E9,6286,351627172
51143000000,2147483647,4.665898E9,57,3231423864
51152000000,2147483647,6.253482E9,3864,370130410
51161000000,2147483647,4.665897E9,343,1436305791
51170000000,2147483647,6.2218619E9,6622,563602982
51178000000,2147483647,6.253482E9,3606,1160739267
51187000000,2147483647,5.8228961E9,8,4304146920
51197000000,2147483647,6.2533222E9,945,1275068
51210000000,2147483647,6.2218619E9,4391,2497958300
51216000000,2147483647,6.2218619E9,18869,257333196
51220000000,2147483647,6.2383406E9,97,62
51222000000,2147483647,6.2548695E9,6305,317486378
51225000000,2147483647,6.2218619E9,6958,4478612783
51229000000,2147483647,6.2383406E9,166,38759121
51233000000,2147483647,6.1837507E9,63,4469979560
51236000000,2147483647,6.2548695E9,5125,788296792
51241000000,2147483647,6.2218619E9,7079,484207241
51245000000,2147483647,6.2548695E9,5939,4302160767
51251000000,2147483647,6.2218619E9,7105,708566975
51256000000,2147483647,6.2548695E9,8535,3890240356
51262000000,2147483647,6.2068639E9,17,431073200
51269000000,2147483647,6.2218619E9,7390,1343703832
51274000000,2147483647,1.18471386E9,9,400468855
51279000000,2147483647,6.2549468E9,51,4217339556
51284000000,2147483647,6.2523581E9,1913,348646479
