6254840595,1,0.04999,50721000000,50723000000
6254840638,1,0.04999,50726000000,50728000000
6254921876,15,0.05627,50730000000,51170000000
5285926325,1,0.0625,50735000000,50740000000
5285926325,1,0.0625,52229000000,52233000000
5285926325,1,0.0625,54683000000,54700000000
5285926325,1,0.0625,55395000000,55491000000
5285926325,1,0.0625,57046000000,57091000000
5285926325,1,0.0625,60759000000,60760000000
5285926325,1,0.0625,65994000000,66000000000
5285926325,1,0.0625,73031000000,73033000000
5285926325,1,0.0625,77915000000,77916000000
5285926325,1,0.0625,79109000000,79110000000
5285926325,1,0.0625,79431000000,79443000000
5285926325,1,0.0625,89168000000,89173000000
5285926325,1,0.0625,90739000000,90747000000
5285926325,1,0.0625,95774000000,95776000000
5285926325,1,0.0625,98286000000,98292000000
5285926325,1,0.0625,98725000000,98768000000
5285926325,1,0.0625,102538000000,102539000000
5285926325,1,0.0625,108132000000,108144000000
5285926325,1,0.0625,108896000000,108897000000
5285926325,1,0.0625,109319000000,109320000000
5285926325,1,0.0625,109805000000,109840000000
5285926325,1,0.0625,112004000000,112035000000
5285926325,1,0.0625,114250000000,114254000000
5285926325,1,0.0625,115818000000,115819000000
5285926325,1,0.0625,119659000000,119672000000
5285926325,1,0.0625,123066000000,123183000000
5285926325,1,0.0625,124372000000,124577000000
5285926325,1,0.0625,126884000000,126895000000
5285926325,1,0.0625,128024000000,128028000000
5285926325,1,0.0625,130242000000,130254000000
5285926325,1,0.0625,133664000000,133677000000
5285926325,1,0.0625,137359000000,137360000000
5285926325,1,0.0625,139962000000,139963000000
6249832520,1,0.1875,50740000000,51000000000
6249832520,1,0.1875,51300000000,51600000000
6249832520,143,0.1875,51900000000,96073000000
6249832520,10,0.1875,96634000000,98100000000
6249832520,22,0.1875,98400000000,103500000000
6249832520,23,0.1875,103800000000,107859000000
6249832520,50,0.1875,108300000000,120043000000
6249832520,45,0.1875,120407000000,132000000000
6249832520,2,0.1875,132300000000,132393000000
6217659576,1,0.375,50745000000,50747000000
6217659576,1,0.375,54300000000,54600000000
6217659576,2,0.375,57900000000,58500000000
6217659576,3,0.375,59100000000,60000000000
6217659576,1,0.375,60300000000,60600000000
6217659576,1,0.375,66000000000,66300000000
6217659576,1,0.375,71100000000,71400000000
6217659576,1,0.375,74700000000,75000000000
6217659576,2,0.375,78600000000,79200000000
6217659576,2,0.375,80700000000,81300000000
6217659576,1,0.375,83700000000,84000000000
6217659576,1,0.375,93900000000,94200000000
6217659576,1,0.375,95683000000,95700000000
6217659576,1,0.375,96000000000,96235000000
6217659576,1,0.375,97200000000,97500000000
6217659576,1,0.375,98400000000,98700000000
6217659576,1,0.375,99900000000,100200000000
6217659576,1,0.375,102300000000,102600000000
6217659576,1,0.375,103500000000,103800000000
6217659576,1,0.375,107700000000,108000000000
6217659576,1,0.375,109200000000,109500000000
6217659576,1,0.375,113100000000,113400000000
6217659576,1,0.375,114300000000,114600000000
6217659576,2,0.375,116700000000,117300000000
6217659576,1,0.375,118800000000,119100000000
6217659576,1,0.375,120600000000,120900000000
6217659576,1,0.375,122400000000,122700000000
6217659576,1,0.375,123600000000,123900000000
6217659576,1,0.375,127200000000,127500000000
6217659576,1,0.375,128100000000,128400000000
6217659576,2,0.375,134347000000,134535000000
6217659576,1,0.375,136500000000,136800000000
6217659576,1,0.375,139800000000,140100000000
6217659576,1,0.375,140700000000,141000000000
6254822775,3,0.05627,50750000000,50844000000
