0:0.42209623529411766,
0:0.9995982745098061,1:0.9999999999999981,2:0.07644329411764701,
0:1.0,1:0.9995192156862721,2:0.9994975294117644,3:0.9998443529411767,4:0.9999976470588235,5:0.9999929411764706,6:0.9926329411764712,7:0.9926329411764712,8:0.8529411764705886,
0:0.9999827450980392,1:0.9993929411764716,2:0.9998223529411762,3:0.9997176470588233,4:0.9997176470588233,5:0.9998117647058824,6:0.9927529411764706,7:0.9994823529411767,8:0.9994823529411767,9:0.9999952941176471,10:0.9999952941176471,11:0.9999952941176471,12:0.9971247058823529,13:0.9999905882352945,14:0.9999811764705885,15:0.2499200000000001,
0:1.0,1:0.9954415686274514,4:0.9999999999999988,3:0.9966117647058815,2:0.9930000000000002,5:0.9999529411764707,6:0.9927011764705882,7:0.9998588235294119,8:0.9927011764705882,9:0.9999529411764707,10:0.9999529411764707,11:0.9999529411764707,12:0.9855294117647058,13:0.9988941176470587,14:0.9856235294117647,15:0.9856235294117647,16:0.9856235294117647,17:0.9856235294117647,18:0.999858823529412,19:0.9994823529411767,20:0.9994823529411767,21:0.9739058823529412,22:0.9852941176470589,23:0.9705882352941182,24:0.9705882352941182,25:0.9705882352941182,26:0.5588235294117649,
0:0.9999905882352942,1:0.9997160784313724,4:0.9999764705882352,2:0.9999176470588235,3:0.9926470588235294,5:0.9999529411764705,10:0.9853411764705884,6:0.9852705882352941,11:0.9707764705882357,7:0.9705882352941178,8:0.9705882352941178,9:0.9705882352941178,12:0.9780000000000001,13:0.9999529411764707,14:0.9999529411764707,15:0.9999529411764707,16:0.9852000000000001,17:0.9997176470588236,18:0.9997176470588236,19:0.9997176470588236,20:0.9997176470588236,21:0.9997882352941176,22:0.9999529411764707,23:0.9999529411764707,24:0.9999529411764707,25:0.9999529411764707,26:0.9999529411764707,27:0.9999529411764707,28:0.9999529411764707,29:0.9999529411764707,30:0.9999529411764707,31:0.9999529411764707,32:0.9854352941176471,33:0.9994823529411767,34:0.9994823529411767,35:0.9848470588235295,36:0.9999764705882352,37:0.9927529411764712,38:0.9705882352941182,39:0.9117647058823534,
0:0.9999686274509804,1:0.999819607843137,2:0.99630588235294,3:0.9999858823529414,4:0.9999764705882352,5:0.9940117647058825,6:0.9852000000000001,7:0.9999529411764707,8:0.9850823529411764,9:0.9999529411764707,10:0.9999764705882352,11:0.9997176470588238,12:0.9994823529411767,13:0.9850823529411764,14:0.9999764705882352,15:0.9997647058823534,16:0.9926329411764712,17:0.9866000000000005,18:0.9866000000000005,19:0.07483529411764706,
1:0.9999898039215681,0:0.9999764705882354,2:0.9999764705882352,3:0.9999764705882352,4:0.9999764705882352,8:0.9911051764705886,5:0.9883757647058822,6:0.9869058823529411,7:0.9869058823529411,9:0.9951741176470589,10:0.9999529411764707,11:0.9997835294117646,12:0.9999529411764707,13:0.9999529411764707,14:0.9999529411764707,15:0.9999529411764707,16:0.9999529411764707,17:0.9999529411764707,18:0.9999529411764707,19:0.9999764705882352,20:0.9929388235294117,21:0.9929388235294117,22:0.9999529411764708,23:0.9994823529411767,24:0.9996658823529407,25:0.9999058823529418,26:0.9926329411764712,27:0.9416447058823534,
0:0.9999764705882354,1:0.9952392156862745,2:0.9996705882352928,3:0.9999529411764702,4:0.9998588235294116,5:0.9999529411764707,6:0.9999529411764707,7:0.9999529411764707,8:0.9999529411764707,9:0.9940917647058823,10:0.9929388235294117,11:0.9853176470588235,12:0.9998117647058824,13:0.9926329411764712,14:0.9926329411764712,15:0.9630847058823518,
0:0.9999898039215681,1:0.9969037647058817,2:0.9997999999999999,3:0.9997999999999999,4:0.9997999999999999,14:0.9999764705882352,16:0.999976470588235,15:0.985435294117647,13:0.9852000000000001,5:0.9850823529411764,6:0.9850823529411764,7:0.9850823529411764,8:0.9850823529411764,9:0.9850823529411764,10:0.9850823529411764,11:0.9850823529411764,12:0.9850823529411764,17:0.9999764705882354,18:0.9780000000000001,19:0.9999529411764707,20:0.9780000000000001,21:0.9852000000000001,22:0.9997882352941176,23:0.9997882352941176,24:0.9997882352941176,25:0.9997882352941176,26:0.9997882352941176,27:0.9850823529411764,28:0.9997411764705882,29:0.9997176470588236,30:0.9852000000000001,31:0.9999529411764707,32:0.9999529411764707,33:0.9859294117647059,34:0.9929388235294117,35:0.9929388235294117,36:0.9930094117647061,37:0.9813176470588237,38:0.9705882352941182,39:0.9705882352941182,40:0.14705882352941177,
0:0.9999898039215681,1:0.9994919999999996,2:0.9999764705882352,3:0.9929529411764701,4:0.9984105882352942,5:0.9996235294117644,6:0.9994823529411763,7:0.9998305882352945,8:0.9780000000000001,9:0.9780000000000001,10:1.0,11:0.9999529411764707,12:0.9999529411764707,13:0.9999529411764707,14:0.999929411764706,15:0.999929411764706,16:0.9997176470588236,17:0.9997176470588236,18:0.9997882352941176,19:0.9999529411764707,20:0.9999529411764707,21:0.9999529411764707,22:0.9999529411764707,23:0.9928211764705882,24:0.9936000000000001,25:0.9999764705882352,26:0.9996705882352944,27:0.9996000000000003,28:0.9924705882352939,29:0.9926329411764712,30:0.9926329411764712,31:0.9926329411764712,32:0.13232470588235296,
