50700,4665896876(),192299653(),1836173247(),2437926070(),2902878525(),2902878580(),3244832720(),3996125377(),3998352223(),4028922835(),4476805516(),4665617026(),4665712499(),4665891113(),4665892165(),4665897416(),4665897969(),4665903885(),4765556460(),4811385025(),4857080139(),4857081234(),4857082814(),4861489847(),4962227484(),4974633892(),4974634423(),4974635509(),4974635914(),4974636262(),4974636615(),4974637317(),4974637670(),4974638024(),4974639465(),4974639809(),4974641217(),4974641577(),4974641942(),5022579678(),5310996749(),5351575862(),5402488769(),5456887674(),5456984290(),5494054149(),5544435560(),5567180387(),5576569593(),5633031188(),5664371117(),5844816811(),5889934721(),5912313637(),5921809619(),5950686756(),5950830609(),5960925264(),5966089485(),6000618870(),6114773114(),6119300167(),6133390513(),6133391745(),6176114691(),6176858948(),6176871439(),6183975952(),6184860354(),6184995193(),6186120532(),6186409027(),6186409254(),6206862915(),6206866677(),6206868490(),6207115053(),6219557576(),6225099547(),6233284111(),6236788405(),6238340468(),6238835298(),6238835525(),6238836357(),6238837081(),6238837822(),6238838528(),6238839290(),6238840043(),6238841354(),6238842108(),6238842343(),6238843128(),6238843875(),6238844615(),6239416246(),6239580865(),6240256777(),6240926079(),6254115034(),
51000,4665896876(0:2;),192299653(0:1;),1836173247(),2437926070(),2902878525(0:2;),2902878580(0:10;),3244832720(0:1;),3996125377(0:1;),3998352223(),4028922835(0:5;),4476805516(0:3;),4665617026(0:2;),4665712499(0:4;),4665891113(0:3;),4665892165(0:3;),4665897416(0:2;),4665897969(1:1;),4665903885(0:3;),4765556460(0:3;),4811385025(),4857080139(0:1;),4857081234(0:1;),4857082814(0:2;),4861489847(),4962227484(0:1;),4974633892(0:1;),4974634423(0:1;),4974635509(),4974635914(0:1;),4974636262(0:1;),4974636615(0:1;),4974637317(),4974637670(0:1;),4974638024(0:1;),4974639465(0:1;),4974639809(0:1;),4974641217(),4974641577(0:1;),4974641942(0:1;),5022579678(0:1;),5310996749(),5351575862(),5402488769(0:10;),5456887674(0:1;),5456984290(0:2;),5494054149(0:1;),5544435560(0:1;),5567180387(2:1;),5576569593(0:1;),5633031188(0:2;),5664371117(0:2;),5844816811(0:1;),5889934721(0:2;),5912313637(0:1;),5921809619(0:2;),5950686756(),5950830609(0:1;),5960925264(),5966089485(0:1;),6000618870(0:1;),6114773114(0:5;),6119300167(0:1;),6133390513(0:2;),6133391745(0:1;),6176114691(0:1;),6176858948(0:8;),6176871439(0:7;),6183975952(0:1;),6184860354(0:1;),6184995193(0:1;),6186120532(0:2;),6186409027(0:1;),6186409254(0:1;),6206862915(0:1;),6206866677(0:1;),6206868490(0:1;),6207115053(),6219557576(0:1;),6225099547(0:11;),6233284111(0:2;),6236788405(0:1;),6238340468(0:3;),6238835298(0:1;),6238835525(),6238836357(0:1;),6238837081(),6238837822(0:1;),6238838528(0:1;),6238839290(),6238840043(0:1;),6238841354(),6238842108(0:1;),6238842343(),6238843128(0:1;),6238843875(),6238844615(0:1;),6239416246(0:1;),6239580865(),6240256777(0:1;),6240926079(0:1;),6254115034(1:1;),
51300,4665896876(1:1;),192299653(0:1;),1836173247(),2437926070(5:1;),2902878525(0:2;),2902878580(0:10;),3244832720(0:1;),3996125377(0:1;),3998352223(),4028922835(0:3;1:1;),4476805516(1:3;),4665617026(1:2;),4665712499(1:3;),4665891113(1:4;),4665892165(1:2;),4665897416(1:2;),4665897969(3:1;),4665903885(1:2;),4765556460(1:3;),4811385025(5:1;),4857080139(1:1;),4857081234(1:2;),4857082814(1:1;),4861489847(),4962227484(1:1;),4974633892(1:1;),4974634423(1:1;),4974635509(6:1;),4974635914(),4974636262(1:1;),4974636615(1:1;),4974637317(6:1;),4974637670(1:1;),4974638024(),4974639465(1:1;),4974639809(1:1;),4974641217(6:1;),4974641577(1:1;),4974641942(1:1;),5022579678(1:1;),5310996749(6:1;),5351575862(6:1;),5402488769(0:5;1:5;),5456887674(0:1;),5456984290(0:1;),5494054149(0:1;),5544435560(0:1;),5567180387(0:1;),5576569593(),5633031188(0:2;),5664371117(0:2;),5844816811(0:1;),5889934721(0:1;),5912313637(1:1;),5921809619(1:1;),5950686756(),5950830609(1:1;),5960925264(6:1;),5966089485(1:1;),6000618870(1:1;),6114773114(1:5;),6119300167(1:1;),6133390513(1:1;),6133391745(1:2;),6176114691(),6176858948(1:8;),6176871439(2:8;),6183975952(2:1;),6184860354(),6184995193(2:1;),6186120532(2:2;),6186409027(2:1;),6186409254(2:1;),6206862915(2:2;),6206866677(2:1;),6206868490(),6207115053(),6219557576(2:2;),6225099547(1:1;2:11;),6233284111(3:1;),6236788405(),6238340468(3:3;),6238835298(3:1;),6238835525(),6238836357(3:1;),6238837081(),6238837822(3:1;),6238838528(),6238839290(8:1;),6238840043(),6238841354(8:1;),6238842108(),6238842343(8:1;),6238843128(),6238843875(8:1;),6238844615(),6239416246(3:1;),6239580865(8:1;),6240256777(3:1;),6240926079(),6254115034(3:1;),
51600,4665896876(1:1;),192299653(0:1;),1836173247(),2437926070(2:1;),2902878525(0:1;1:1;),2902878580(1:10;),3244832720(1:1;),3996125377(1:1;),3998352223(),4028922835(1:5;),4476805516(1:3;),4665617026(1:2;),4665712499(1:4;),4665891113(1:3;),4665892165(1:3;),4665897416(1:2;),4665897969(1:1;),4665903885(1:2;),4765556460(1:3;),4811385025(),4857080139(1:1;),4857081234(1:1;),4857082814(1:2;),4861489847(),4962227484(1:1;),4974633892(1:1;),4974634423(1:1;),4974635509(),4974635914(1:1;),4974636262(1:1;),4974636615(1:1;),4974637317(5:1;),4974637670(1:1;),4974638024(),4974639465(1:1;),4974639809(1:1;),4974641217(5:1;),4974641577(1:1;),4974641942(),5022579678(1:1;),5310996749(7:1;),5351575862(8:1;),5402488769(1:10;),5456887674(1:1;),5456984290(1:1;),5494054149(),5544435560(1:1;),5567180387(10:1;),5576569593(),5633031188(1:2;),5664371117(1:2;),5844816811(2:1;),5889934721(2:2;),5912313637(2:1;),5921809619(2:2;),5950686756(12:1;),5950830609(2:1;),5960925264(11:1;),5966089485(2:1;),6000618870(2:1;),6114773114(2:5;),6119300167(2:1;),6133390513(2:1;),6133391745(2:1;),6176114691(),6176858948(2:8;),6176871439(2:2;3:6;),6183975952(),6184860354(),6184995193(),6186120532(3:3;),6186409027(),6186409254(3:2;),6206862915(3:2;),6206866677(3:1;),6206868490(),6207115053(13:1;),6219557576(3:1;),6225099547(3:11;),6233284111(3:2;),6236788405(3:1;),6238340468(3:6;),6238835298(),6238835525(13:1;),6238836357(),6238837081(13:1;),6238837822(),6238838528(3:1;),6238839290(),6238840043(4:1;),6238841354(),6238842108(4:1;),6238842343(),6238843128(4:1;),6238843875(),6238844615(4:1;),6239416246(),6239580865(),6240256777(4:1;),6240926079(4:1;),6254115034(4:1;),
51900,4665896876(1:3;),192299653(1:1;),1836173247(18:1;),2437926070(11:1;),2902878525(1:1;),2902878580(1:10;),3244832720(1:1;),3996125377(1:1;),3998352223(19:1;),4028922835(1:5;),4476805516(1:3;),4665617026(1:2;),4665712499(1:4;),4665891113(1:3;),4665892165(1:2;),4665897416(1:1;),4665897969(11:1;),4665903885(1:2;),4765556460(1:3;),4811385025(13:1;),4857080139(1:1;),4857081234(1:2;),4857082814(1:1;),4861489847(),4962227484(),4974633892(1:1;),4974634423(1:1;),4974635509(15:1;),4974635914(),4974636262(1:1;),4974636615(1:1;),4974637317(15:1;),4974637670(1:1;),4974638024(1:1;),4974639465(),4974639809(1:1;),4974641217(15:1;),4974641577(1:1;),4974641942(1:1;),5022579678(1:1;),5310996749(15:1;),5351575862(15:1;),5402488769(1:1;2:9;),5456887674(2:1;),5456984290(2:1;),5494054149(2:1;),5544435560(2:1;),5567180387(15:1;),5576569593(2:1;),5633031188(2:2;),5664371117(2:2;),5844816811(2:1;),5889934721(2:2;),5912313637(2:1;),5921809619(2:1;),5950686756(),5950830609(2:1;),5960925264(16:1;),5966089485(2:1;),6000618870(3:1;),6114773114(3:5;),6119300167(3:1;),6133390513(3:2;),6133391745(3:1;),6176114691(3:1;),6176858948(3:2;4:5;),6176871439(4:8;),6183975952(4:1;),6184860354(),6184995193(4:1;),6186120532(5:2;),6186409027(5:1;),6186409254(5:1;),6206862915(5:2;),6206866677(5:1;),6206868490(),6207115053(),6219557576(6:1;),6225099547(5:2;6:9;),6233284111(6:1;),6236788405(6:1;),6238340468(6:3;7:5;),6238835298(),6238835525(18:1;),6238836357(),6238837081(18:1;),6238837822(),6238838528(8:1;),6238839290(),6238840043(8:1;),6238841354(),6238842108(8:1;),6238842343(),6238843128(8:1;),6238843875(),6238844615(8:1;),6239416246(),6239580865(),6240256777(9:1;),6240926079(9:1;),6254115034(12:1;),
52200,4665896876(4:1;),192299653(1:1;),1836173247(),2437926070(),2902878525(1:2;),2902878580(1:8;2:2;),3244832720(2:1;),3996125377(2:1;),3998352223(),4028922835(2:5;),4476805516(3:3;),4665617026(3:2;),4665712499(3:4;),4665891113(3:1;4:2;),4665892165(4:3;),4665897416(4:2;),4665897969(),4665903885(4:2;),4765556460(4:3;),4811385025(26:1;),4857080139(5:1;),4857081234(5:1;),4857082814(5:2;),4861489847(),4962227484(5:1;),4974633892(6:1;),4974634423(),4974635509(26:1;),4974635914(6:1;),4974636262(6:1;),4974636615(6:1;),4974637317(26:1;),4974637670(),4974638024(6:1;),4974639465(6:1;),4974639809(7:1;),4974641217(27:1;),4974641577(),4974641942(7:1;),5022579678(),5310996749(),5351575862(),5402488769(7:3;8:6;9:1;),5456887674(),5456984290(9:1;),5494054149(0:1;9:1;),5544435560(9:2;),5567180387(26:1;),5576569593(),5633031188(9:1;10:1;),5664371117(10:2;),5844816811(),5889934721(2:1;3:1;),5912313637(4:1;),5921809619(4:1;),5950686756(28:1;),5950830609(),5960925264(),5966089485(6:2;),6000618870(),6114773114(3:1;5:1;7:1;8:1;10:1;),6119300167(8:1;),6133390513(9:1;),6133391745(9:1;),6176114691(9:1;),6176858948(9:1;10:7;),6176871439(10:7;11:1;),6183975952(11:1;),6184860354(11:1;),6184995193(11:1;),6186120532(12:2;),6186409027(12:1;),6186409254(13:1;),6206862915(13:1;),6206866677(13:1;),6206868490(14:1;),6207115053(),6219557576(11:1;),6225099547(12:1;13:3;14:7;),6233284111(14:1;),6236788405(),6238340468(15:6;16:2;),6238835298(),6238835525(28:1;),6238836357(),6238837081(28:1;),6238837822(),6238838528(16:1;),6238839290(),6238840043(16:1;),6238841354(),6238842108(16:1;),6238842343(),6238843128(16:1;),6238843875(),6238844615(17:1;),6239416246(),6239580865(27:1;),6240256777(),6240926079(),6254115034(20:1;),
52500,4665896876(1:2;),192299653(0:1;),1836173247(13:1;),2437926070(8:1;),2902878525(0:1;),2902878580(0:10;),3244832720(0:1;),3996125377(0:1;),3998352223(13:1;),4028922835(0:5;),4476805516(0:3;),4665617026(0:2;),4665712499(1:3;),4665891113(1:4;),4665892165(1:2;),4665897416(1:1;),4665897969(8:1;),4665903885(1:2;),4765556460(1:3;),4811385025(9:1;),4857080139(1:1;),4857081234(1:2;),4857082814(1:1;),4861489847(),4962227484(),4974633892(1:1;),4974634423(1:1;),4974635509(9:1;),4974635914(),4974636262(1:1;),4974636615(1:1;),4974637317(9:1;),4974637670(1:1;),4974638024(),4974639465(1:1;),4974639809(1:1;),4974641217(9:1;),4974641577(1:1;),4974641942(1:1;),5022579678(1:1;),5310996749(10:1;),5351575862(10:1;),5402488769(1:10;),5456887674(1:1;),5456984290(1:1;),5494054149(1:1;),5544435560(1:1;),5567180387(9:1;),5576569593(),5633031188(1:2;),5664371117(1:2;),5844816811(1:1;),5889934721(1:2;),5912313637(1:1;),5921809619(1:1;),5950686756(),5950830609(1:1;),5960925264(10:1;),5966089485(1:1;),6000618870(1:1;),6114773114(1:4;2:2;),6119300167(2:1;),6133390513(2:1;),6133391745(2:2;),6176114691(),6176858948(2:8;),6176871439(2:8;),6183975952(2:1;),6184860354(),6184995193(2:1;),6186120532(2:2;),6186409027(2:1;),6186409254(2:1;),6206862915(2:2;),6206866677(2:1;),6206868490(),6207115053(),6219557576(2:1;),6225099547(2:11;),6233284111(2:1;),6236788405(2:1;),6238340468(2:1;3:11;),6238835298(3:1;),6238835525(),6238836357(3:1;),6238837081(),6238837822(3:1;),6238838528(),6238839290(11:1;),6238840043(),6238841354(11:1;),6238842108(),6238842343(12:1;),6238843128(),6238843875(12:1;),6238844615(),6239416246(4:1;),6239580865(11:1;),6240256777(4:1;),6240926079(),6254115034(5:1;),
52800,4665896876(2:1;),192299653(0:1;),1836173247(),2437926070(),2902878525(0:2;),2902878580(0:10;),3244832720(0:1;),3996125377(1:1;),3998352223(),4028922835(1:5;),4476805516(1:3;),4665617026(1:2;),4665712499(1:4;),4665891113(1:2;2:1;),4665892165(2:3;),4665897416(2:2;),4665897969(),4665903885(2:2;),4765556460(2:3;),4811385025(),4857080139(3:1;),4857081234(3:1;),4857082814(3:2;),4861489847(),4962227484(3:1;),4974633892(3:1;),4974634423(),4974635509(17:1;),4974635914(3:1;),4974636262(3:1;),4974636615(3:1;),4974637317(17:1;),4974637670(),4974638024(3:1;),4974639465(4:1;),4974639809(4:1;),4974641217(17:1;),4974641577(),4974641942(4:1;),5022579678(),5310996749(18:1;),5351575862(),5402488769(0:9;4:1;),5456887674(0:1;),5456984290(0:1;),5494054149(),5544435560(0:1;1:1;),5567180387(17:1;),5576569593(),5633031188(2:2;),5664371117(3:2;),5844816811(4:1;),5889934721(4:2;),5912313637(4:1;),5921809619(4:1;),5950686756(20:1;),5950830609(4:1;),5960925264(),5966089485(4:1;),6000618870(5:1;),6114773114(5:5;),6119300167(),6133390513(5:1;),6133391745(6:1;),6176114691(),6176858948(6:6;7:2;),6176871439(4:2;5:1;7:5;),6183975952(),6184860354(),6184995193(),6186120532(6:1;7:1;8:1;),6186409027(),6186409254(8:2;),6206862915(8:2;),6206866677(8:1;),6206868490(),6207115053(),6219557576(8:1;),6225099547(0:1;8:10;),6233284111(8:1;),6236788405(),6238340468(8:3;9:6;10:6;11:1;),6238835298(11:1;),6238835525(),6238836357(11:1;),6238837081(),6238837822(11:1;),6238838528(),6238839290(18:1;),6238840043(),6238841354(19:1;),6238842108(),6238842343(19:1;),6238843128(),6238843875(19:1;),6238844615(),6239416246(11:1;),6239580865(19:1;),6240256777(11:1;),6240926079(),6254115034(15:1;),
53100,4665896876(0:3;),192299653(0:1;),1836173247(8:1;),2437926070(3:1;),2902878525(0:1;),2902878580(0:10;),3244832720(0:1;),3996125377(0:1;),3998352223(8:1;),4028922835(0:5;),4476805516(0:3;),4665617026(0:2;),4665712499(0:3;),4665891113(0:4;),4665892165(0:2;),4665897416(0:1;),4665897969(0:1;6:1;),4665903885(0:2;),4765556460(0:3;),4811385025(7:1;),4857080139(0:1;),4857081234(0:2;),4857082814(0:1;),4861489847(),4962227484(),4974633892(0:1;),4974634423(0:1;),4974635509(7:1;),4974635914(),4974636262(0:1;),4974636615(0:1;),4974637317(7:1;),4974637670(0:1;),4974638024(0:1;),4974639465(),4974639809(0:1;),4974641217(7:1;),4974641577(0:1;),4974641942(0:1;),5022579678(0:1;),5310996749(7:1;),5351575862(7:1;),5402488769(1:10;),5456887674(1:1;),5456984290(1:1;),5494054149(1:1;),5544435560(1:1;),5567180387(7:1;),5576569593(1:1;),5633031188(1:2;),5664371117(1:2;),5844816811(1:1;),5889934721(1:2;),5912313637(1:1;),5921809619(1:2;),5950686756(),5950830609(1:1;),5960925264(7:2;),5966089485(1:1;2:1;),6000618870(2:1;),6114773114(2:5;),6119300167(2:1;),6133390513(2:2;),6133391745(2:1;),6176114691(2:1;),6176858948(2:7;),6176871439(2:8;),6183975952(2:1;),6184860354(2:1;),6184995193(2:1;),6186120532(2:2;),6186409027(2:1;),6186409254(2:1;),6206862915(2:1;),6206866677(2:1;),6206868490(2:1;),6207115053(7:1;),6219557576(3:1;),6225099547(2:1;3:10;),6233284111(3:1;),6236788405(3:1;),6238340468(3:7;),6238835298(3:1;),6238835525(),6238836357(3:1;),6238837081(8:1;),6238837822(),6238838528(4:1;),6238839290(),6238840043(4:1;),6238841354(),6238842108(4:1;),6238842343(),6238843128(4:1;),6238843875(),6238844615(4:1;),6239416246(4:1;),6239580865(),6240256777(4:1;),6240926079(4:1;),6254115034(6:1;),
53400,4665896876(4:1;5:2;),192299653(1:1;),1836173247(27:1;),2437926070(23:1;),2902878525(1:1;),2902878580(1:10;),3244832720(2:1;),3996125377(2:1;),3998352223(29:1;),4028922835(2:4;3:1;),4476805516(3:3;),4665617026(3:2;),4665712499(3:2;4:1;),4665891113(4:4;),4665892165(4:2;),4665897416(5:1;),4665897969(23:1;),4665903885(5:1;6:1;),4765556460(6:3;),4811385025(24:1;),4857080139(7:1;),4857081234(7:2;),4857082814(7:1;),4861489847(),4962227484(),4974633892(8:1;),4974634423(8:1;),4974635509(24:1;),4974635914(),4974636262(8:1;),4974636615(9:1;),4974637317(25:1;),4974637670(9:1;),4974638024(9:1;),4974639465(),4974639809(9:1;),4974641217(25:1;),4974641577(10:1;),4974641942(10:1;),5022579678(10:1;),5310996749(25:1;),5351575862(25:1;),5402488769(0:9;11:2;),5456887674(0:1;),5456984290(0:1;),5494054149(0:1;),5544435560(0:1;),5567180387(0:1;),5576569593(1:1;),5633031188(11:2;),5664371117(11:1;12:1;),5844816811(2:1;),5889934721(4:1;11:1;),5912313637(12:1;),5921809619(12:2;),5950686756(),5950830609(12:1;),5960925264(26:1;),5966089485(),6000618870(12:1;),6114773114(1:1;2:1;3:1;12:2;),6119300167(4:1;),6133390513(5:1;6:1;),6133391745(7:1;),6176114691(8:1;),6176858948(9:1;10:1;11:1;12:4;),6176871439(12:2;13:6;),6183975952(13:1;),6184860354(13:1;),6184995193(14:1;),6186120532(14:2;),6186409027(15:1;),6186409254(15:1;),6206862915(15:1;16:1;),6206866677(16:1;),6206868490(16:1;),6207115053(),6219557576(13:1;),6225099547(14:3;15:3;16:3;17:2;),6233284111(17:1;),6236788405(),6238340468(17:3;18:3;),6238835298(),6238835525(27:1;),6238836357(),6238837081(27:1;),6238837822(),6238838528(18:1;),6238839290(),6238840043(18:1;),6238841354(),6238842108(18:1;),6238842343(),6238843128(19:1;),6238843875(),6238844615(19:1;),6239416246(),6239580865(26:1;),6240256777(),6240926079(),6254115034(21:1;),
