50700,4665896876(),192299653(),1836173247(),2437926070(),2902878525(),2902878580(),3244832720(),3996125377(),3998352223(),4028922835(),4476805516(),4665617026(),4665712499(),4665891113(),4665892165(),4665897416(),4665897969(),4665903885(),4765556460(),4811385025(),4857080139(),4857081234(),4857082814(),4861489847(),4962227484(),4974633892(),4974634423(),4974635509(),4974635914(),4974636262(),4974636615(),4974637317(),4974637670(),4974638024(),4974639465(),4974639809(),4974641217(),4974641577(),4974641942(),5022579678(),5310996749(),5351575862(),5402488769(),5456887674(),5456984290(),5494054149(),5544435560(),5567180387(),5576569593(),5633031188(),5664371117(),5844816811(),5889934721(),5912313637(),5921809619(),5950686756(),5950830609(),5960925264(),5966089485(),6000618870(),6114773114(),6119300167(),6133390513(),6133391745(),6176114691(),6176858948(),6176871439(),6183975952(),6184860354(),6184995193(),6186120532(),6186409027(),6186409254(),6206862915(),6206866677(),6206868490(),6207115053(),6219557576(),6225099547(),6233284111(),6236788405(),6238340468(),6238835298(),6238835525(),6238836357(),6238837081(),6238837822(),6238838528(),6238839290(),6238840043(),6238841354(),6238842108(),6238842343(),6238843128(),6238843875(),6238844615(),6239416246(),6239580865(),6240256777(),6240926079(),6254115034(),
51000,4665896876(0:2;),192299653(0:1;),1836173247(),2437926070(),2902878525(0:2;),2902878580(0:10;),3244832720(0:1;),3996125377(0:1;),3998352223(),4028922835(0:5;),4476805516(0:3;),4665617026(0:2;),4665712499(0:4;),4665891113(0:3;),4665892165(0:3;),4665897416(0:2;),4665897969(0:1;),4665903885(0:3;),4765556460(0:3;),4811385025(),4857080139(0:1;),4857081234(0:1;),4857082814(0:2;),4861489847(),4962227484(0:1;),4974633892(0:1;),4974634423(0:1;),4974635509(),4974635914(0:1;),4974636262(0:1;),4974636615(0:1;),4974637317(),4974637670(0:1;),4974638024(0:1;),4974639465(0:1;),4974639809(0:1;),4974641217(),4974641577(0:1;),4974641942(0:1;),5022579678(0:1;),5310996749(),5351575862(),5402488769(0:10;),5456887674(0:1;),5456984290(0:2;),5494054149(0:1;),5544435560(0:1;),5567180387(0:1;),5576569593(0:1;),5633031188(0:2;),5664371117(0:2;),5844816811(0:1;),5889934721(0:2;),5912313637(0:1;),5921809619(0:2;),5950686756(),5950830609(0:1;),5960925264(),5966089485(0:1;),6000618870(0:1;),6114773114(0:5;),6119300167(0:1;),6133390513(0:2;),6133391745(0:1;),6176114691(0:1;),6176858948(0:8;),6176871439(0:7;),6183975952(0:1;),6184860354(0:1;),6184995193(0:1;),6186120532(0:2;),6186409027(0:1;),6186409254(0:1;),6206862915(0:1;),6206866677(0:1;),6206868490(0:1;),6207115053(),6219557576(0:1;),6225099547(0:11;),6233284111(0:2;),6236788405(0:1;),6238340468(0:3;),6238835298(0:1;),6238835525(),6238836357(0:1;),6238837081(),6238837822(0:1;),6238838528(0:1;),6238839290(),6238840043(0:1;),6238841354(),6238842108(0:1;),6238842343(),6238843128(0:1;),6238843875(),6238844615(0:1;),6239416246(0:1;),6239580865(),6240256777(0:1;),6240926079(0:1;),6254115034(0:1;),
51300,4665896876(1:1;),192299653(0:1;),1836173247(),2437926070(1:1;),2902878525(0:1;1:1;),2902878580(1:10;),3244832720(1:1;),3996125377(1:1;),3998352223(),4028922835(1:4;),4476805516(1:3;),4665617026(1:2;),4665712499(1:3;),4665891113(1:4;),4665892165(1:2;),4665897416(1:2;),4665897969(1:1;),4665903885(1:2;),4765556460(1:3;),4811385025(1:1;),4857080139(1:1;),4857081234(1:2;),4857082814(1:1;),4861489847(),4962227484(1:1;),4974633892(1:1;),4974634423(1:1;),4974635509(1:1;),4974635914(),4974636262(1:1;),4974636615(1:1;),4974637317(1:1;),4974637670(1:1;),4974638024(),4974639465(1:1;),4974639809(1:1;),4974641217(1:1;),4974641577(1:1;),4974641942(1:1;),5022579678(1:1;),5310996749(1:1;),5351575862(1:1;),5402488769(1:10;),5456887674(1:1;),5456984290(1:1;),5494054149(1:1;),5544435560(1:1;),5567180387(2:1;),5576569593(),5633031188(1:1;2:1;),5664371117(2:2;),5844816811(2:1;),5889934721(2:1;),5912313637(0:1;),5921809619(0:1;),5950686756(),5950830609(0:1;),5960925264(1:1;),5966089485(0:1;),6000618870(0:1;),6114773114(0:5;),6119300167(0:1;),6133390513(0:1;),6133391745(0:2;),6176114691(),6176858948(0:8;),6176871439(0:8;),6183975952(0:1;),6184860354(),6184995193(0:1;),6186120532(0:2;),6186409027(0:1;),6186409254(0:1;),6206862915(0:2;),6206866677(1:1;),6206868490(),6207115053(),6219557576(1:2;),6225099547(1:12;),6233284111(1:1;),6236788405(),6238340468(0:1;1:2;),6238835298(1:1;),6238835525(),6238836357(1:1;),6238837081(),6238837822(1:1;),6238838528(),6238839290(1:1;),6238840043(),6238841354(1:1;),6238842108(),6238842343(2:1;),6238843128(),6238843875(2:1;),6238844615(),6239416246(1:1;),6239580865(2:1;),6240256777(1:1;),6240926079(),6254115034(1:1;),
51600,4665896876(1:1;),192299653(0:1;),1836173247(),2437926070(1:1;),2902878525(1:2;),2902878580(1:10;),3244832720(1:1;),3996125377(1:1;),3998352223(),4028922835(1:5;),4476805516(1:3;),4665617026(1:2;),4665712499(1:4;),4665891113(1:3;),4665892165(1:3;),4665897416(1:2;),4665897969(1:1;),4665903885(1:2;),4765556460(1:3;),4811385025(),4857080139(1:1;),4857081234(1:1;),4857082814(1:2;),4861489847(),4962227484(1:1;),4974633892(1:1;),4974634423(1:1;),4974635509(),4974635914(1:1;),4974636262(1:1;),4974636615(1:1;),4974637317(1:1;),4974637670(1:1;),4974638024(),4974639465(1:1;),4974639809(1:1;),4974641217(1:1;),4974641577(1:1;),4974641942(),5022579678(1:1;),5310996749(1:1;),5351575862(1:1;),5402488769(1:10;),5456887674(1:1;),5456984290(1:1;),5494054149(),5544435560(0:1;),5567180387(1:1;),5576569593(),5633031188(0:2;),5664371117(0:2;),5844816811(0:1;),5889934721(0:2;),5912313637(0:1;),5921809619(0:1;1:1;),5950686756(1:1;),5950830609(0:1;),5960925264(1:1;),5966089485(0:1;),6000618870(0:1;),6114773114(0:5;),6119300167(0:1;),6133390513(0:1;),6133391745(0:1;),6176114691(),6176858948(0:8;),6176871439(0:7;1:1;),6183975952(),6184860354(),6184995193(),6186120532(1:3;),6186409027(),6186409254(1:2;),6206862915(1:2;),6206866677(1:1;),6206868490(),6207115053(1:1;),6219557576(1:1;),6225099547(0:1;1:10;),6233284111(1:2;),6236788405(1:1;),6238340468(0:1;1:5;),6238835298(),6238835525(1:1;),6238836357(),6238837081(1:1;),6238837822(),6238838528(1:1;),6238839290(),6238840043(1:1;),6238841354(),6238842108(1:1;),6238842343(),6238843128(1:1;),6238843875(),6238844615(1:1;),6239416246(),6239580865(),6240256777(1:1;),6240926079(1:1;),6254115034(0:1;),
51900,4665896876(4:3;),192299653(0:1;),1836173247(5:1;),2437926070(4:1;),2902878525(0:1;),2902878580(1:2;3:8;),3244832720(3:1;),3996125377(3:1;),3998352223(5:1;),4028922835(3:5;),4476805516(4:3;),4665617026(4:2;),4665712499(4:4;),4665891113(4:3;),4665892165(4:2;),4665897416(4:1;),4665897969(4:1;),4665903885(4:2;),4765556460(4:3;),4811385025(4:1;),4857080139(4:1;),4857081234(4:2;),4857082814(4:1;),4861489847(),4962227484(),4974633892(4:1;),4974634423(4:1;),4974635509(4:1;),4974635914(),4974636262(4:1;),4974636615(4:1;),4974637317(5:1;),4974637670(4:1;),4974638024(4:1;),4974639465(),4974639809(4:1;),4974641217(5:1;),4974641577(4:1;),4974641942(4:1;),5022579678(4:1;),5310996749(5:1;),5351575862(5:1;),5402488769(4:10;),5456887674(4:1;),5456984290(4:1;),5494054149(4:1;),5544435560(4:1;),5567180387(3:1;),5576569593(0:1;),5633031188(1:2;),5664371117(1:2;),5844816811(1:1;),5889934721(1:2;),5912313637(1:1;),5921809619(1:1;),5950686756(),5950830609(1:1;),5960925264(3:1;),5966089485(1:1;),6000618870(1:1;),6114773114(1:5;),6119300167(1:1;),6133390513(1:2;),6133391745(1:1;),6176114691(1:1;),6176858948(2:7;),6176871439(2:8;),6183975952(3:1;),6184860354(),6184995193(3:1;),6186120532(3:2;),6186409027(3:1;),6186409254(3:1;),6206862915(3:2;),6206866677(3:1;),6206868490(),6207115053(),6219557576(3:1;),6225099547(4:11;),6233284111(4:1;),6236788405(4:1;),6238340468(0:8;),6238835298(),6238835525(0:1;),6238836357(),6238837081(0:1;),6238837822(),6238838528(0:1;),6238839290(),6238840043(0:1;),6238841354(),6238842108(0:1;),6238842343(),6238843128(0:1;),6238843875(),6238844615(0:1;),6239416246(),6239580865(),6240256777(0:1;),6240926079(0:1;),6254115034(0:1;),
52200,4665896876(3:1;),192299653(1:1;),1836173247(),2437926070(),2902878525(1:2;),2902878580(1:10;),3244832720(1:1;),3996125377(1:1;),3998352223(),4028922835(1:3;2:2;),4476805516(2:3;),4665617026(2:2;),4665712499(2:4;),4665891113(2:1;3:2;),4665892165(3:3;),4665897416(3:2;),4665897969(),4665903885(3:2;),4765556460(3:3;),4811385025(9:1;),4857080139(4:1;),4857081234(4:1;),4857082814(4:2;),4861489847(),4962227484(4:1;),4974633892(4:1;),4974634423(),4974635509(9:1;),4974635914(4:1;),4974636262(4:1;),4974636615(4:1;),4974637317(10:1;),4974637670(),4974638024(4:1;),4974639465(4:1;),4974639809(4:1;),4974641217(10:1;),4974641577(),4974641942(4:1;),5022579678(),5310996749(),5351575862(),5402488769(5:6;6:4;),5456887674(),5456984290(6:1;),5494054149(5:1;6:1;),5544435560(7:2;),5567180387(11:1;),5576569593(),5633031188(10:1;11:1;),5664371117(11:2;),5844816811(),5889934721(0:1;2:1;),5912313637(4:1;),5921809619(4:1;),5950686756(6:1;),5950830609(),5960925264(),5966089485(1:1;5:1;),6000618870(),6114773114(6:2;7:3;),6119300167(7:1;),6133390513(8:1;),6133391745(8:1;),6176114691(8:1;),6176858948(9:3;10:4;11:1;),6176871439(5:1;11:7;),6183975952(0:1;),6184860354(0:1;),6184995193(0:1;),6186120532(0:2;),6186409027(0:1;),6186409254(0:1;),6206862915(0:1;),6206866677(0:1;),6206868490(0:1;),6207115053(),6219557576(3:1;),6225099547(11:7;12:4;),6233284111(12:1;),6236788405(),6238340468(7:3;8:5;),6238835298(),6238835525(10:1;),6238836357(),6238837081(10:1;),6238837822(),6238838528(8:1;),6238839290(),6238840043(9:1;),6238841354(),6238842108(9:1;),6238842343(),6238843128(9:1;),6238843875(),6238844615(9:1;),6239416246(),6239580865(10:1;),6240256777(),6240926079(),6254115034(2:1;),
52500,4665896876(2:2;),192299653(0:1;),1836173247(3:1;),2437926070(3:1;),2902878525(2:1;),2902878580(2:10;),3244832720(2:1;),3996125377(2:1;),3998352223(3:1;),4028922835(2:5;),4476805516(2:3;),4665617026(2:2;),4665712499(2:3;),4665891113(2:4;),4665892165(2:2;),4665897416(2:1;),4665897969(3:1;),4665903885(2:2;),4765556460(2:3;),4811385025(3:1;),4857080139(2:1;),4857081234(2:2;),4857082814(2:1;),4861489847(),4962227484(),4974633892(2:1;),4974634423(2:1;),4974635509(3:1;),4974635914(),4974636262(2:1;),4974636615(2:1;),4974637317(3:1;),4974637670(2:1;),4974638024(),4974639465(2:1;),4974639809(2:1;),4974641217(3:1;),4974641577(2:1;),4974641942(2:1;),5022579678(2:1;),5310996749(3:1;),5351575862(3:1;),5402488769(0:1;1:9;),5456887674(1:1;),5456984290(1:1;),5494054149(1:1;),5544435560(1:1;),5567180387(1:1;),5576569593(),5633031188(1:2;),5664371117(1:2;),5844816811(1:1;),5889934721(1:2;),5912313637(1:1;),5921809619(1:1;),5950686756(),5950830609(1:1;),5960925264(1:1;),5966089485(1:1;),6000618870(1:1;),6114773114(2:6;),6119300167(2:1;),6133390513(2:1;),6133391745(2:2;),6176114691(),6176858948(1:5;3:3;),6176871439(1:8;),6183975952(1:1;),6184860354(),6184995193(1:1;),6186120532(1:2;),6186409027(1:1;),6186409254(1:1;),6206862915(1:2;),6206866677(1:1;),6206868490(),6207115053(),6219557576(1:1;),6225099547(3:11;),6233284111(3:1;),6236788405(3:1;),6238340468(0:12;),6238835298(0:1;),6238835525(),6238836357(0:1;),6238837081(),6238837822(0:1;),6238838528(),6238839290(0:1;),6238840043(),6238841354(0:1;),6238842108(),6238842343(0:1;),6238843128(),6238843875(0:1;),6238844615(),6239416246(2:1;),6239580865(2:1;),6240256777(2:1;),6240926079(),6254115034(0:1;),
52800,4665896876(1:1;),192299653(5:1;),1836173247(),2437926070(),2902878525(6:1;7:1;),2902878580(8:9;9:1;),3244832720(9:1;),3996125377(0:1;),3998352223(),4028922835(0:5;),4476805516(0:3;),4665617026(0:2;),4665712499(0:4;),4665891113(0:3;),4665892165(0:1;1:2;),4665897416(1:2;),4665897969(),4665903885(1:2;),4765556460(1:3;),4811385025(),4857080139(1:1;),4857081234(1:1;),4857082814(1:2;),4861489847(),4962227484(1:1;),4974633892(1:1;),4974634423(),4974635509(4:1;),4974635914(1:1;),4974636262(1:1;),4974636615(1:1;),4974637317(4:1;),4974637670(),4974638024(1:1;),4974639465(2:1;),4974639809(2:1;),4974641217(4:1;),4974641577(),4974641942(2:1;),5022579678(),5310996749(4:1;),5351575862(),5402488769(1:9;2:1;),5456887674(1:1;),5456984290(5:1;),5494054149(),5544435560(8:2;),5567180387(8:1;),5576569593(),5633031188(8:2;),5664371117(8:2;),5844816811(2:1;),5889934721(2:2;),5912313637(2:1;),5921809619(2:1;),5950686756(4:1;),5950830609(2:1;),5960925264(),5966089485(5:1;),6000618870(5:1;),6114773114(5:5;),6119300167(),6133390513(6:1;),6133391745(6:1;),6176114691(),6176858948(6:5;7:3;),6176871439(0:1;1:1;2:1;7:4;8:1;),6183975952(),6184860354(),6184995193(),6186120532(2:1;3:2;),6186409027(),6186409254(4:2;),6206862915(5:1;6:1;),6206866677(7:1;),6206868490(),6207115053(),6219557576(8:1;),6225099547(8:11;),6233284111(8:1;),6236788405(),6238340468(2:3;3:11;8:2;),6238835298(3:1;),6238835525(),6238836357(3:1;),6238837081(),6238837822(4:1;),6238838528(),6238839290(4:1;),6238840043(),6238841354(4:1;),6238842108(),6238842343(4:1;),6238843128(),6238843875(4:1;),6238844615(),6239416246(4:1;),6239580865(4:1;),6240256777(4:1;),6240926079(),6254115034(0:1;),
53100,4665896876(0:1;3:2;),192299653(3:1;),1836173247(3:1;),2437926070(3:1;),2902878525(3:1;),2902878580(3:10;),3244832720(3:1;),3996125377(3:1;),3998352223(3:1;),4028922835(3:5;),4476805516(3:3;),4665617026(3:2;),4665712499(3:3;),4665891113(3:4;),4665892165(3:2;),4665897416(3:1;),4665897969(3:2;),4665903885(3:2;),4765556460(3:3;),4811385025(3:1;),4857080139(3:1;),4857081234(3:2;),4857082814(3:1;),4861489847(),4962227484(),4974633892(3:1;),4974634423(3:1;),4974635509(3:1;),4974635914(),4974636262(3:1;),4974636615(3:1;),4974637317(3:1;),4974637670(3:1;),4974638024(3:1;),4974639465(),4974639809(3:1;),4974641217(3:1;),4974641577(3:1;),4974641942(3:1;),5022579678(3:1;),5310996749(3:1;),5351575862(3:1;),5402488769(1:10;),5456887674(1:1;),5456984290(1:1;),5494054149(1:1;),5544435560(1:1;),5567180387(2:1;),5576569593(1:1;),5633031188(1:2;),5664371117(1:2;),5844816811(1:1;),5889934721(1:2;),5912313637(1:1;),5921809619(1:2;),5950686756(),5950830609(1:1;),5960925264(0:1;2:1;),5966089485(1:2;),6000618870(1:1;),6114773114(1:1;2:4;),6119300167(2:1;),6133390513(2:2;),6133391745(0:1;),6176114691(2:1;),6176858948(2:7;),6176871439(2:8;),6183975952(2:1;),6184860354(2:1;),6184995193(2:1;),6186120532(2:2;),6186409027(2:1;),6186409254(2:1;),6206862915(2:1;),6206866677(2:1;),6206868490(2:1;),6207115053(2:1;),6219557576(2:1;),6225099547(2:11;),6233284111(2:1;),6236788405(2:1;),6238340468(0:6;2:1;),6238835298(0:1;),6238835525(),6238836357(0:1;),6238837081(1:1;),6238837822(),6238838528(0:1;),6238839290(),6238840043(0:1;),6238841354(),6238842108(0:1;),6238842343(),6238843128(0:1;),6238843875(),6238844615(0:1;),6239416246(0:1;),6239580865(),6240256777(0:1;),6240926079(1:1;),6254115034(0:1;),
53400,4665896876(4:2;5:1;),192299653(1:1;),1836173247(12:1;),2437926070(11:1;),2902878525(1:1;),2902878580(1:9;2:1;),3244832720(2:1;),3996125377(2:1;),3998352223(13:1;),4028922835(2:5;),4476805516(3:3;),4665617026(3:2;),4665712499(3:3;),4665891113(4:4;),4665892165(4:2;),4665897416(5:1;),4665897969(10:1;),4665903885(5:2;),4765556460(6:3;),4811385025(11:1;),4857080139(6:1;),4857081234(7:2;),4857082814(7:1;),4861489847(),4962227484(),4974633892(7:1;),4974634423(8:1;),4974635509(11:1;),4974635914(),4974636262(8:1;),4974636615(8:1;),4974637317(11:1;),4974637670(8:1;),4974638024(9:1;),4974639465(),4974639809(9:1;),4974641217(12:1;),4974641577(9:1;),4974641942(9:1;),5022579678(10:1;),5310996749(12:1;),5351575862(12:1;),5402488769(0:9;10:2;),5456887674(0:1;),5456984290(1:1;),5494054149(1:1;),5544435560(1:1;),5567180387(1:1;),5576569593(15:1;),5633031188(15:2;),5664371117(16:2;),5844816811(2:1;),5889934721(3:1;4:1;),5912313637(14:1;),5921809619(16:2;),5950686756(),5950830609(16:1;),5960925264(16:1;),5966089485(),6000618870(16:1;),6114773114(16:2;17:3;),6119300167(17:1;),6133390513(0:1;17:1;),6133391745(2:1;),6176114691(3:1;),6176858948(4:1;5:1;6:1;7:1;8:1;9:1;10:1;),6176871439(11:1;12:1;14:1;16:5;),6183975952(0:1;),6184860354(0:1;),6184995193(0:1;),6186120532(0:2;),6186409027(0:1;),6186409254(0:1;),6206862915(0:2;),6206866677(0:1;),6206868490(1:1;),6207115053(),6219557576(1:1;),6225099547(17:11;),6233284111(17:1;),6236788405(),6238340468(13:4;14:2;),6238835298(),6238835525(15:1;),6238836357(),6238837081(15:1;),6238837822(),6238838528(14:1;),6238839290(),6238840043(14:1;),6238841354(),6238842108(14:1;),6238842343(),6238843128(14:1;),6238843875(),6238844615(15:1;),6239416246(),6239580865(15:1;),6240256777(),6240926079(),6254115034(13:1;),
